id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	periodItemCategoryId	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	linkSkillPeriodDay	accessoryColorId	periodInMinute	requiredClass	requiredUserStatus	requiredGender	requiredRace	isReputation	requiredMaxLevel	combatItemArg1	linkSocialId	linkChangeColorListId	linkPassivityId	styleCostumeId	customizingString	dropEffect	enchantEquipType	linkPassivityCategoryId	combatItemArg3	combatItemArg4	combatItemArg5	itemMixId
212936	combat_Item_108	180	combat	41	Icon_Items.HP_Drug_Level_41_Tex	0	100	2	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	15960	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221155	0	True		189000	0	113	True	True	0	False	True																						
212937	combat_Item_109	180	combat	51	Icon_Items.HP_Drug_Level_49_Tex	0	100	1	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	17850	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221106	0	True		81000	0	112	True	True	0	False	True																						
212938	combat_Item_110	180	combat	51	Icon_Items.HP_Drug_Level_49_Tex	0	100	2	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	23730	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221156	0	True		243000	0	113	True	True	0	False	True																						
212939	combat_Item_111	180	combat	57	Icon_Items.HP_Drug_Level_57_Tex	0	100	1	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	29750	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221107	0	True		101000	0	112	True	True	0	False	True																						
212940	combat_Item_112	180	combat	57	Icon_Items.HP_Drug_Level_57_Tex	0	100	2	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	40530	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221157	0	True		303000	0	113	True	True	0	False	True																						
212941	combat_Item_123	180	combat	41	Icon_Items.MP_Drug_Level_41_Tex	0	100	1	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	12250	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221205	0	True		63000	0	212	True	True	0	False	True																						
212942	combat_Item_124	180	combat	41	Icon_Items.MP_Drug_Level_41_Tex	0	100	2	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	15960	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221255	0	True		189000	0	213	True	True	0	False	True																						
212943	combat_Item_125	180	combat	51	Icon_Items.MP_Drug_Level_49_Tex	0	100	1	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	17850	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221206	0	True		81000	0	212	True	True	0	False	True																						
212944	combat_Item_126	180	combat	51	Icon_Items.MP_Drug_Level_49_Tex	0	100	2	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	23730	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221256	0	True		243000	0	213	True	True	0	False	True																						
212945	combat_Item_127	180	combat	57	Icon_Items.MP_Drug_Level_57_Tex	0	100	1	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	29750	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221207	0	True		101000	0	212	True	True	0	False	True																						
212946	combat_Item_128	180	combat	57	Icon_Items.MP_Drug_Level_57_Tex	0	100	2	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	40530	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221257	0	True		303000	0	213	True	True	0	False	True																						
212947	combat_Item_139	180	combat	41	Icon_Items.HMP_Drug_Level_41_Tex	0	100	1	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	12250	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221305	0	True		63000	0	312	True	True	0	False	True																						
212948	combat_Item_140	180	combat	41	Icon_Items.HMP_Drug_Level_41_Tex	0	100	2	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	15960	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221355	0	True		189000	0	313	True	True	0	False	True																						
212949	combat_Item_141	180	combat	51	Icon_Items.HMP_Drug_Level_49_Tex	0	100	1	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	17850	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221306	0	True		81000	0	312	True	True	0	False	True																						
212950	combat_Item_142	180	combat	51	Icon_Items.HMP_Drug_Level_49_Tex	0	100	2	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	23730	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221356	0	True		243000	0	313	True	True	0	False	True																						
212951	combat_Item_143	180	combat	57	Icon_Items.HMP_Drug_Level_57_Tex	0	100	1	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	29750	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221307	0	True		101000	0	312	True	True	0	False	True																						
212952	combat_Item_144	180	combat	57	Icon_Items.HMP_Drug_Level_57_Tex	0	100	2	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	40530	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221357	0	True		303000	0	313	True	True	0	False	True																						
212953	combat_Item_155	180	combat	41	Icon_Items.HP_Durable_Drug_Level_41_Tex	0	100	1	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	9100	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221405	0	True		3900	0	107	True	True	0	False	True																						
212954	combat_Item_156	180	combat	41	Icon_Items.HP_Durable_Drug_Level_41_Tex	0	100	2	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	11856	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221455	0	True		11000	0	108	True	True	0	False	True																						
212955	combat_Item_157	180	combat	51	Icon_Items.HP_Durable_Drug_Level_49_Tex	0	100	1	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	13260	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221406	0	True		5700	0	107	True	True	0	False	True																						
212956	combat_Item_158	180	combat	51	Icon_Items.HP_Durable_Drug_Level_49_Tex	0	100	2	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	17628	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221456	0	True		16000	0	108	True	True	0	False	True																						
212957	combat_Item_159	180	combat	57	Icon_Items.HP_Durable_Drug_Level_57_Tex	0	100	1	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	22100	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221407	0	True		8500	0	107	True	True	0	False	True																						
212958	combat_Item_160	180	combat	57	Icon_Items.HP_Durable_Drug_Level_57_Tex	0	100	2	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	30108	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221457	0	True		29000	0	108	True	True	0	False	True																						
212959	combat_Item_171	180	combat	41	Icon_Items.MP_Durable_Drug_Level_41_Tex	0	100	1	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	9100	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221505	0	True		3900	0	206	True	True	0	False	True																						
212960	combat_Item_172	180	combat	41	Icon_Items.MP_Durable_Drug_Level_41_Tex	0	100	2	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	11856	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221555	0	True		11000	0	207	True	True	0	False	True																						
212961	combat_Item_173	180	combat	51	Icon_Items.MP_Durable_Drug_Level_49_Tex	0	100	1	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	13260	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221506	0	True		5700	0	206	True	True	0	False	True																						
212962	combat_Item_174	180	combat	51	Icon_Items.MP_Durable_Drug_Level_49_Tex	0	100	2	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	17628	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221556	0	True		16000	0	207	True	True	0	False	True																						
212963	combat_Item_175	180	combat	57	Icon_Items.MP_Durable_Drug_Level_57_Tex	0	100	1	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	22100	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221507	0	True		8500	0	206	True	True	0	False	True																						
212964	combat_Item_176	180	combat	57	Icon_Items.MP_Durable_Drug_Level_57_Tex	0	100	2	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	30108	False	False	34	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221557	0	True		29000	0	207	True	True	0	False	True																						
212965	combat_Item_187	180	combat	41	Icon_Items.HMP_Durable_Drug_Level_41_Tex	0	100	1	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	9100	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221605	0	True		3900	0	306	True	True	0	False	True																						
212966	combat_Item_188	180	combat	41	Icon_Items.HMP_Durable_Drug_Level_41_Tex	0	100	2	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	11856	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221655	0	True		11000	0	307	True	True	0	False	True																						
212967	combat_Item_189	180	combat	51	Icon_Items.HMP_Durable_Drug_Level_49_Tex	0	100	1	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	13260	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221606	0	True		5700	0	306	True	True	0	False	True																						
212968	combat_Item_190	180	combat	51	Icon_Items.HMP_Durable_Drug_Level_49_Tex	0	100	2	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	17628	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221656	0	True		16000	0	307	True	True	0	False	True																						
212969	combat_Item_191	180	combat	57	Icon_Items.HMP_Durable_Drug_Level_57_Tex	0	100	1	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	22100	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221607	0	True		8500	0	306	True	True	0	False	True																						
212970	combat_Item_192	180	combat	57	Icon_Items.HMP_Durable_Drug_Level_57_Tex	0	100	2	NO_COMBAT	NO_COMBAT	57	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	30108	False	False	33	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60221657	0	True		29000	0	307	True	True	0	False	True																						
212971	combat_Item_196	5	combat	41	Icon_Items.Scroll_Cri_Rate_Level_47_Tex	0	100	0	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	8934	False	False	10	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225103	0	True		8500	0	1001	True	True	0	False	True																						
212972	combat_Item_197	5	combat	51	Icon_Items.Scroll_Cri_Rate_Level_59_Tex	0	100	0	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	16450	False	False	10	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225104	0	True		11000	0	1001	True	True	0	False	True																						
212973	combat_Item_201	5	combat	41	Icon_Items.Scroll_Cri_Power_Level_47_Tex	0	100	0	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	8934	False	False	24	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225203	0	True		8500	0	1002	True	True	0	False	True																						
212974	combat_Item_202	5	combat	51	Icon_Items.Scroll_Cri_Power_Level_59_Tex	0	100	0	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	16450	False	False	24	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225204	0	True		11000	0	1002	True	True	0	False	True																						
212975	combat_Item_211	5	combat	41	Icon_Items.Scroll_Atk_Speed_Level_47_Tex	0	100	0	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	26803	False	False	12	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225403	0	True		8500	0	1004	True	True	0	False	True																						
212976	combat_Item_212	5	combat	51	Icon_Items.Scroll_Atk_Speed_Level_59_Tex	0	100	0	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	49352	False	False	12	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225404	0	True		11000	0	1004	True	True	0	False	True																						
212977	combat_Item_221	60	combat	41	Icon_Items.Scroll_Def_Protect_Level_47_Tex	0	100	0	NO_COMBAT	NO_COMBAT	41	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	11597	False	False	14	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225603	0	True		8500	0	1400	True	True	0	False	True																						
212978	combat_Item_222	60	combat	51	Icon_Items.Scroll_Def_Protect_Level_59_Tex	0	100	0	NO_COMBAT	NO_COMBAT	51	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue	InterfaceSound.UseItem.UseItemCue	False	None	21354	False	False	14	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60225604	0	True		11000	0	1400	True	True	0	False	True																						
212979	service_item_09	3600	combat	1	Icon_Items.potion10_Tex	0	100	2	NO_COMBAT	DISPOSAL		InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	None	500000	False	False	37	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False	False	True	0	0	0	0	0	0	60410203	0	True		50000	0	1004	True	True	0	False	True																						
212980	combat_item_6	600	combat	1	Icon_Items.weapon_scrollA12_Tex	0	100	1	NO_COMBAT	DISPOSAL	1	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue		False	None	10000	False	False	0	True	False	Item_Drop.SM.Scroll_SM	InterfaceSound.Drop_ItemCUE.Drop_ScrollCue	False	False	True	0	0	0	0	0	0	60221750	0	True		1000	0	0	True	True	0	False	True																						
212981	FV_item_SUM	1	charm	1	Icon_Items.parts_heavyarmorA11_Tex	0	100	3	NO_COMBAT	NO_COMBAT	1	InterfaceSound.Equip_ItemCUE.Equip_ScrollCue		False	None	1	False	False	2	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	0	0	0	0	63005522	0	True		1000	0	209	True	True	0	False	True																						
212982	combat_Item_259	1	combat	60	Icon_Items.Union_Supplies5_Tex	0	10000	0	NO_COMBAT	DISPOSAL	60	InterfaceSound.Equip_ItemCUE.Equip_PotionCue	InterfaceSound.UseItem.Use_PotionDrinkCue	False	None	0			32	True	False	Item_Drop.SM.Potion_SM	InterfaceSound.Drop_ItemCUE.Drop_PotionCue	False		True					0	0	8400010		True		1000	0	18	True	True		False	True																						
212983	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618711				0	True		0	0	0	False	False	0	False	True						female	human															
212984	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618711				0	True		0	0	0	False	False	0	False	True						female	human															
212985	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618711				0	True		0	0	0	False	True	0	False	True						female	human															
212986	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618711				0	True	210000	0	0	0	False	False	0	False	True			20160			female	human															
212987	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618712				0	True		0	0	0	False	False	0	False	True						female	human															
212988	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618712				0	True		0	0	0	False	False	0	False	True						female	human															
212989	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618712				0	True		0	0	0	False	True	0	False	True						female	human															
212990	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_01_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618712				0	True	210001	0	0	0	False	False	0	False	True			20160			female	human															
212991	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618713				0	True		0	0	0	False	False	0	False	True						female	human															
212992	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618713				0	True		0	0	0	False	False	0	False	True						female	human															
212993	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618713				0	True		0	0	0	False	True	0	False	True						female	human															
212994	premium_body	0	style_body	1	Icon_Equipments.PC_Event_38_F_A_02_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618713				0	True	210002	0	0	0	False	False	0	False	True			20160			female	human															
