id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	linkSkillId	masterpieceRate	obtainable	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	accessoryColorId	periodInMinute	periodItemCategoryId	requiredClass	requiredUserStatus	requiredGender	requiredRace	styleCostumeId	linkPassivityId	dropEffect	customizingString	equipmentSetId	itemLevelGageOn	onlyForPCBang	linkSocialId	isReputation	linkSkillPeriodDay	requiredMaxLevel	combatItemArg1	ridingUseable	itemMixId	dropIdentify	linkChangeColorListId	gambleItemGrade	conversionSmallGroup	gambleItemType	linkPassivityCategoryId	combatItemArg3	combatItemArg4	combatItemArg5	awakenable	linkEnchantId	linkMasterpieceEnchantId	linkMasterpiecePassivityCategoryId	linkMasterpiecePassivityId	masterpieceBasicStatRevise	enchantEquipType	isPvpEquipment	optionResetDisable	uniqueEquippedItem	linkRawStoneId	mediate
141499	premium_body	0	style_body	1	Icon_Equipments.PC_Event_35_M_Dye_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	True	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618606				0	True	0	0	0	False	True	0	False	True		-1	0			male	popori																																			
141500	premium_body	0	style_body	1	Icon_Equipments.PC_Event_35_Popori_F_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618607				0	True	0	0	0	False	True	0	False	True		-1	0			female	popori																																			
141501	premium_body	0	style_body	1	Icon_Equipments.PC_Event_35_Popori_F_Rare_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	True	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618608				0	True	0	0	0	False	True	0	False	True		-1	0			female	popori																																			
141502	premium_body	0	style_body	1	Icon_Equipments.PC_Event_35_M_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618609				0	True	0	0	0	False	True	0	False	True		-1	0			male	baraka																																			
141503	premium_body	0	style_body	1	Icon_Equipments.PC_Event_35_M_Dye_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	True	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618610				0	True	0	0	0	False	True	0	False	True		-1	0			male	baraka																																			
141504	premium_hair	0	style_hair	1	Icon_Equipments.Acc_423_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000001	423	0	0		0	True	0	0	0	False	True	0	False	True	423	-1	0																																							
141505	premium_face	0	style_face	1	Icon_Equipments.Acc_424_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000000	424	0	0		0	True	0	0	0	False	True	0	False	True	424	-1	0																																							
141506	premium_back	0	style_back	1	Icon_Equipments.Acc_425_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BACK	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000004	425				0	True	0	0	0	False	True	0	False	True	425	-1	0																																							
141507	premium_hair	0	style_hair	1	Icon_Equipments.Acc_426_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000001	426	0	0		0	True	0	0	0	False	True	0	False	True	426	-1	0																																							
141508	premium_hair	0	style_hair	1	Icon_Equipments.Acc_448_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000001	448	0	0		0	True	0	0	0	False	True	0	False	True	448	-1	0																																							
141509	premium_hair	0	style_hair	1	Icon_Equipments.Acc_449_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000001	449	0	0		0	True	0	0	0	False	True	0	False	True	449	-1	0																																							
141510	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618611				0	True	0	0	0	False	False	0	False	True		-1	0			male	human																																			
141511	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618612				0	True	0	0	0	False	False	0	False	True		-1	0			male	human																																			
141512	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618613				0	True	0	0	0	False	False	0	False	True		-1	0			male	human																																			
141513	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618614				0	True	0	0	0	False	False	0	False	True		-1	0			female	human																																			
141514	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618615				0	True	0	0	0	False	False	0	False	True		-1	0			female	human																																			
141515	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618616				0	True	0	0	0	False	False	0	False	True		-1	0			female	human																																			
141516	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618617				0	True	0	0	0	False	False	0	False	True		-1	0			male	highelf																																			
141517	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618618				0	True	0	0	0	False	False	0	False	True		-1	0			male	highelf																																			
141518	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618619				0	True	0	0	0	False	False	0	False	True		-1	0			male	highelf																																			
141519	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618620				0	True	0	0	0	False	False	0	False	True		-1	0			female	highelf																																			
141520	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618621				0	True	0	0	0	False	False	0	False	True		-1	0			female	highelf																																			
141521	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618622				0	True	0	0	0	False	False	0	False	True		-1	0			female	highelf																																			
141522	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618623				0	True	0	0	0	False	False	0	False	True		-1	0			male	aman																																			
141523	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618624				0	True	0	0	0	False	False	0	False	True		-1	0			male	aman																																			
141524	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618625				0	True	0	0	0	False	False	0	False	True		-1	0			male	aman																																			
141525	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618626				0	True	0	0	0	False	False	0	False	True		-1	0			female	aman																																			
141526	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618627				0	True	0	0	0	False	False	0	False	True		-1	0			female	aman																																			
141527	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618628				0	True	0	0	0	False	False	0	False	True		-1	0			female	aman																																			
141528	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618629				0	True	0	0	0	False	False	0	False	True		-1	0			male	castanic																																			
141529	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618630				0	True	0	0	0	False	False	0	False	True		-1	0			male	castanic																																			
141530	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618631				0	True	0	0	0	False	False	0	False	True		-1	0			male	castanic																																			
141531	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618632				0	True	0	0	0	False	False	0	False	True		-1	0			female	castanic																																			
141532	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618633				0	True	0	0	0	False	False	0	False	True		-1	0			female	castanic																																			
141533	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618634				0	True	0	0	0	False	False	0	False	True		-1	0			female	castanic																																			
141534	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618635				0	True	0	0	0	False	False	0	False	True		-1	0			male	popori																																			
141535	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618636				0	True	0	0	0	False	False	0	False	True		-1	0			male	popori																																			
141536	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618637				0	True	0	0	0	False	False	0	False	True		-1	0			male	popori																																			
141537	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618638				0	True	0	0	0	False	False	0	False	True		-1	0			female	popori																																			
141538	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618639				0	True	0	0	0	False	False	0	False	True		-1	0			female	popori																																			
141539	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618640				0	True	0	0	0	False	False	0	False	True		-1	0			female	popori																																			
141540	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618641				0	True	0	0	0	False	False	0	False	True		-1	0			male	baraka																																			
141541	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618642				0	True	0	0	0	False	False	0	False	True		-1	0			male	baraka																																			
141542	eventItem	0	style_body	1	Icon_Equipments.PC_Event_37_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000003	618643				0	True	0	0	0	False	False	0	False	True		-1	0			male	baraka																																			
141543	eventItem	0	style_hair	1	Icon_Equipments.Acc_434_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	434	0	0		0	True	0	0	0	False	False	0	False	True	434	-1	0																																							
141544	eventItem	0	style_hair	1	Icon_Equipments.Acc_432_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	432	0	0		0	True	0	0	0	False	False	0	False	True	432	-1	0																																							
141545	eventItem	0	style_hair	1	Icon_Equipments.Acc_433_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_ACCESSORY	1	InterfaceSound.Equip_ItemCUE.Equip_NormalCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	False	0	0	60000001	433	0	0		0	True	0	0	0	False	False	0	False	True	433	-1	0																																							
141546	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618644				0	True	0	0	0	False	True	0	False	True		-1	0			female	human																																			
141547	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618645				0	True	0	0	0	False	True	0	False	True		-1	0			female	human																																			
141548	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618646				0	True	0	0	0	False	True	0	False	True		-1	0			female	human																																			
141549	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_Rare_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618647				0	True	0	0	0	False	True	0	False	True		-1	0			female	human																																			
141550	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618648				0	True	0	0	0	False	True	0	False	True		-1	0			female	highelf																																			
141551	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618649				0	True	0	0	0	False	True	0	False	True		-1	0			female	highelf																																			
141552	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618650				0	True	0	0	0	False	True	0	False	True		-1	0			female	highelf																																			
141553	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_Rare_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618651				0	True	0	0	0	False	True	0	False	True		-1	0			female	highelf																																			
141554	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_A_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618652				0	True	0	0	0	False	True	0	False	True		-1	0			female	aman																																			
141555	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_B_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618653				0	True	0	0	0	False	True	0	False	True		-1	0			female	aman																																			
141556	premium_body	0	style_body	1	Icon_Equipments.PC_Event_36_F_C_Tex	0	1	3	NO_COMBAT	EQUIP_STYLE_BODY	1	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Equip	0	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	0	60000003	618654				0	True	0	0	0	False	True	0	False	True		-1	0			female	aman																																			
