id	name	coolTime	category	level	icon	rank	maxStack	rareGrade	requiredEquipmentType	combatItemType	requiredLevel	equipSound	usedSound	artisanable	boundType	buyPrice	changeColorEnable	changeLook	coolTimeGroup	destroyable	dismantlable	dropSilhouette	dropSound	enchantEnable	extractLook	guildWarehouseStorable	linkCrestId	linkCustomizingId	linkEquipmentId	linkLookInfoId	linkPetAdultId	linkPetOrbId	masterpieceRate	obtainable	sellPrice	slotLimit	sortingNumber	storeSellable	tradable	unidentifiedItemGrade	useOnlyTerritory	warehouseStorable	linkSkillId	itemMixId	requiredUserStatus	gambleItemGrade	conversionSmallGroup	gambleItemType	dropIdentify	linkEnchantId	linkMasterpieceEnchantId	linkMasterpiecePassivityCategoryId	linkMasterpiecePassivityId	linkPassivityCategoryId	linkPassivityId	masterpieceBasicStatRevise	requiredClass	optionResetDisable	equipmentSetId	uniqueEquippedItem	accessoryColorId	requiredGender	requiredRace
1414	custom533	0	customize_accessory	55	Icon_Items.customize5fg_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	60	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70130	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	86	"1;2;4"															
1415	custom533	0	customize_accessory	55	Icon_Items.customize8fg_Tex	0	20	0	EQUIP_ACCESSORY	CUSTOM	60	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	70140	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	87	"1;2;4"															
1416	custom373	0	customize_accessory	55	Icon_Items.GreenCustomize01A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75000	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	75	"1;2;4"															
1417	custom374	0	customize_accessory	55	Icon_Items.GreenCustomize02A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75010	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	76	"1;2;4"															
1418	custom375	0	customize_accessory	55	Icon_Items.GreenCustomize04A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75020	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	77	"1;2;4"															
1419	custom376	0	customize_accessory	55	Icon_Items.GreenCustomize05A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75030	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	78	"1;2;4"															
1420	custom377	0	customize_accessory	55	Icon_Items.GreenCustomize03A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75040	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	79	"1;2;4"															
1421	custom378	0	customize_accessory	55	Icon_Items.GreenCustomize11A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75050	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	80	"1;2;4"															
1422	custom373	0	customize_accessory	55	Icon_Items.GreenCustomize06A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75060	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	81	"1;2;4"															
1423	custom374	0	customize_accessory	55	Icon_Items.GreenCustomize07A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75070	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	82	"1;2;4"															
1424	custom375	0	customize_accessory	55	Icon_Items.GreenCustomize08A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75080	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	83	"1;2;4"															
1425	custom376	0	customize_accessory	55	Icon_Items.GreenCustomize01A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75090	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0																				
1426	custom377	0	customize_accessory	55	Icon_Items.GreenCustomize09A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75100	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	84	"1;2;4"															
1427	custom378	0	customize_accessory	55	Icon_Items.GreenCustomize10A_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	55	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	60160	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75110	0	0	0	0	0	True	6016	0	1	True	True	0	False	True	0			6	85	"1;2;4"															
1428	custom533	0	customize_accessory	55	Icon_Items.customize5fg_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	60	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75130	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	88	"1;2;4"															
1429	custom533	0	customize_accessory	55	Icon_Items.customize8fg_Tex	0	20	1	EQUIP_ACCESSORY	CUSTOM	60	InterfaceSound.Equip_ItemCUE.Equip_CustomizeStoneCue		False	None	44563	False	False	0	True	False	DropItem.SM.Item_Drop_Chest_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	False	False	True	0	75140	0	0	0	0	0	True	4456	0	1	True	True	0	False	True	0			6	89	"1;2;4"															
13334	dual	0	dual	60	Icon_Equipments.dual24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10172400	101156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51100	151100	1310	"150469;317139;1310300;1310800;1310200;1310600;1311100;"	110	"150469;317139;310300;310800;310200;310600;311100;"	"1.03;1.03;1.03;1.03;1.03;1.03"	WARRIOR						
13335	lance	0	lance	60	Icon_Equipments.lance24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LanceCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Lance_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10272400	102156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51103	151103	1311	"120469;317139;1310900;1311100;1311300;1310300;1310200;"	111	"120469;317139;310900;311100;311300;310300;310200;"	"1.03;1.03;1.03;1.03;1.03;1.03"	LANCER						
13336	twohand	0	twohand	60	Icon_Equipments.twohand24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_TwoHandCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_TwoH_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10372400	103156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51100	151100	1310	"317139;1310300;1310800;1310200;1310600;1311100;"	110	"317139;310300;310800;310200;310600;311100;"	"1.03;1.03;1.03;1.03;1.03;1.03"	SLAYER						
13337	axe	0	axe	60	Icon_Equipments.axe24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_AxeCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Axe_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10472400	104156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51100	151100	1310	"140469;317139;1310300;1310800;1310200;1310600;1311100;"	110	"140469;317139;310300;310800;310200;310600;311100;"	"1.03;1.03;1.03;1.03;1.03;1.03"	BERSERKER						
13338	circle	0	circle	60	Icon_Equipments.circle24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_CircleCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Circle_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10572400	105156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51100	151100	1310	"317139;1310300;1310800;1310200;1310600;1311100;"	110	"317139;310300;310800;310200;310600;311100;"	"1.03;1.03;1.03;1.03;1.03;1.03"	SORCERER						
13339	bow	0	bow	60	Icon_Equipments.bow24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_BowCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Bow_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10672400	106156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51100	151100	1310	"317139;1310300;1310800;1310200;1310600;1311100;"	110	"317139;310300;310800;310200;310600;311100;"	"1.03;1.03;1.03;1.03;1.03;1.03"	ARCHER						
13340	staff	0	staff	60	Icon_Equipments.staff24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_StaffCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Staff_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10772400	107156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51104	151104	1312	"180467;317139;1311500;1311600;1311100;1311300;1310400;"	112	"180467;317139;311500;311600;311100;311300;310400;"	"1.03;1.03;1.03;1.03;1.03;1.03"	PRIEST						
13341	rod	0	rod	60	Icon_Equipments.rod24_E_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RodCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Rod_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10872400	108156	0	0	0,0025	True	44536	0	0	True	True	1	False	True	0						True	51104	151104	1312	"170467;317139;1311500;1311600;1311100;1311300;1310400;"	112	"170467;317139;311500;311600;311100;311300;310400;"	"1.03;1.03;1.03;1.03;1.03;1.03"	ELEMENTALIST						
13342	bodyMail	0	bodyMail	60	Icon_Equipments.heavychest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_PlateBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	21172400	311199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2441;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2441;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"LANCER;BERSERKER;ENGINEER;FIGHTER"						
13343	handMail	0	handMail	60	Icon_Equipments.heavygauntlet21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_ARM	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_PlateHandCue		False	Loot	133608	True	True	0	True	True	Item_DropBox.SM.Drop_Glove_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	21272400	312199	0	0	0,0025	True	13361	0	0	True	True	1	False	True	0						True	53300	153006	4150		150		"1.03;1.03;1.03;1.03;1.03;1.03"	"LANCER;BERSERKER;ENGINEER;FIGHTER"						
13344	feetMail	0	feetMail	60	Icon_Equipments.heavyboots21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_LEG	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_PlateFeetCue		False	Loot	133608	True	True	0	True	True	Item_DropBox.SM.Drop_Boots_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	21372400	313199	0	0	0,0025	True	13361	0	0	True	True	1	False	True	0						True	54300	154300	4250		250		"1.03;1.03;1.03;1.03;1.03;1.03"	"LANCER;BERSERKER;ENGINEER;FIGHTER"						
13345	bodyLeather	0	bodyLeather	60	Icon_Equipments.lightchest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LeatherBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	22172400	211199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2440;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2440;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"WARRIOR;SLAYER;ARCHER"						
13346	handLeather	0	handLeather	60	Icon_Equipments.lightgauntlet21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_ARM	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LeatherHandCue		False	Loot	133608	True	True	0	True	True	Item_DropBox.SM.Drop_Glove_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	22272400	212199	0	0	0,0025	True	13361	0	0	True	True	1	False	True	0						True	53302	153008	4152		152		"1.03;1.03;1.03;1.03;1.03;1.03"	"WARRIOR;SLAYER;ARCHER"						
13347	feetLeather	0	feetLeather	60	Icon_Equipments.lightboots21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_LEG	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LeatherFeetCue		False	Loot	133608	True	True	0	True	True	Item_DropBox.SM.Drop_Boots_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	22372400	213199	0	0	0,0025	True	13361	0	0	True	True	1	False	True	0						True	54300	154300	4250		250		"1.03;1.03;1.03;1.03;1.03;1.03"	"WARRIOR;SLAYER;ARCHER"						
13348	bodyRobe	0	bodyRobe	60	Icon_Equipments.robechest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	23172400	411199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2444;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2444;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"SORCERER;PRIEST;ELEMENTALIST;ASSASSIN"						
13349	handRobe	0	handRobe	60	Icon_Equipments.robeglove21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_ARM	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeHandCue		False	Loot	133608	True	True	0	True	True	Item_DropBox.SM.Drop_Glove_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	23272400	412199	0	0	0,0025	True	13361	0	0	True	True	1	False	True	0						True	53301	153007	4151		151		"1.03;1.03;1.03;1.03;1.03;1.03"	"SORCERER;PRIEST;ELEMENTALIST;ASSASSIN"						
13350	feetRobe	0	feetRobe	60	Icon_Equipments.robeboots21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_LEG	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeFeetCue		False	Loot	133608	True	True	0	True	True	Item_DropBox.SM.Drop_Boots_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	23372400	413199	0	0	0,0025	True	13361	0	0	True	True	1	False	True	0						True	54300	154300	4250		250		"1.03;1.03;1.03;1.03;1.03;1.03"	"SORCERER;PRIEST;ELEMENTALIST;ASSASSIN"						
13351	bodyMail	0	bodyMail	60	Icon_Equipments.heavychest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_PlateBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	21172400	311199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2442;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2442;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"LANCER;BERSERKER;ENGINEER;FIGHTER"						
13352	bodyLeather	0	bodyLeather	60	Icon_Equipments.lightchest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LeatherBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	22172400	211199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2443;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2443;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"WARRIOR;SLAYER;ARCHER"						
13353	bodyRobe	0	bodyRobe	60	Icon_Equipments.robechest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	23172400	411199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2446;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2446;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"SORCERER;PRIEST;ELEMENTALIST;ASSASSIN"						
13354	bodyLeather	0	bodyLeather	60	Icon_Equipments.lightchest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LeatherBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	22172400	211199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2445;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2445;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"WARRIOR;SLAYER;ARCHER"						
13355	bodyRobe	0	bodyRobe	60	Icon_Equipments.robechest21_K_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RobeBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	23172400	411199	0	0	0,0025	True	17815	0	0	True	True	1	False	True	0						True	52400	152400	"2447;1320"	"1325000;1320300;1325500;1320700;1320600;221300"	"2447;120"	"325000;320300;325500;320700;320600;221301"	"1.03;1.03;1.03;1.03;1.03;1.03"	"SORCERER;PRIEST;ELEMENTALIST;ASSASSIN"						
13356	dual	0	dual	60	Icon_Equipments.dual22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_DualCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Dual_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10171450	101143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51000	151000	41100	"150467;1310800;1310300;1311100;1310600;1311000;"	10	"150467;310800;310300;311100;310600;311000;"	"1.01;1.01;1.01;1.02;1.02;1.03"	WARRIOR						
13357	lance	0	lance	60	Icon_Equipments.lance22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_LanceCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Lance_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10271450	102143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51003	151003	41101	"120467;1310900;1311300;1311100;1310600;1311000;"	11	"120467;310900;311300;311100;310600;311000;"	"1.01;1.01;1.01;1.02;1.02;1.03"	LANCER						
13358	twohand	0	twohand	60	Icon_Equipments.twohand22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_TwoHandCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_TwoH_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10371450	103143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51000	151000	41100	"1310800;1310300;1311100;1310600;1311000;"	10	"310800;310300;311100;310600;311000;"	"1.01;1.01;1.01;1.02;1.02;1.03"	SLAYER						
13359	axe	0	axe	60	Icon_Equipments.axe22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_AxeCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Axe_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10471450	104143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51000	151000	41100	"140467;1310800;1310300;1311100;1310600;1311000;"	10	"140467;310800;310300;311100;310600;311000;"	"1.01;1.01;1.01;1.02;1.02;1.03"	BERSERKER						
13360	circle	0	circle	60	Icon_Equipments.circle22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_CircleCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Circle_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10571450	105143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51000	151000	41100	"1310800;1310300;1311100;1310600;1311000;"	10	"310800;310300;311100;310600;311000;"	"1.01;1.01;1.01;1.02;1.02;1.03"	SORCERER						
13361	bow	0	bow	60	Icon_Equipments.bow22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_BowCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Bow_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10671450	106143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51000	151000	41100	"1310800;1310300;1311100;1310600;1311000;"	10	"310800;310300;311100;310600;311000;"	"1.01;1.01;1.01;1.02;1.02;1.03"	ARCHER						
13362	staff	0	staff	60	Icon_Equipments.staff22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_StaffCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Staff_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10771450	107143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51004	151004	41102	"180465;1311500;1310600;1311600;1311100;1311300;"	12	"180465;311500;310600;311600;311100;311300;"	"1.01;1.01;1.01;1.02;1.02;1.03"	PRIEST						
13363	rod	0	rod	60	Icon_Equipments.rod22_D_Tex	4	1	3	NO_COMBAT	EQUIP_WEAPON	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_RodCue		False	Loot	445360	False	True	0	True	True	Item_DropBox.SM.Drop_Rod_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	10871450	108143	0	0	0,00025	True	44536	0	0	True	True	1	False	True	0						True	51004	151004	41102	"170465;1311500;1310600;1311600;1311100;1311300;"	12	"170465;311500;310600;311600;311100;311300;"	"1.01;1.01;1.01;1.02;1.02;1.03"	ELEMENTALIST						
13364	bodyMail	0	bodyMail	60	Icon_Equipments.heavychest20_A_Tex	4	1	3	NO_COMBAT	EQUIP_ARMOR_BODY	60	InterfaceSound.Equip_ArmorWeaponCUE.Equip_PlateBodyCue		False	Loot	178144	True	True	0	True	True	Item_DropBox.SM.Drop_Wear_SM	InterfaceSound.Drop_ItemCUE.Drop_ChestBoxCue	True	False	True	0	0	21171450	311128	0	0	0,00025	True	17815	0	0	True	True	1	False	True	0						True	52000	152000	32400	"1320300;1320700;1325500;1325200;1320400;221300"	21	"320300;320700;325500;325200;320400;221301"	"1.01;1.01;1.01;1.02;1.02;1.03"	"LANCER;BERSERKER;ENGINEER;FIGHTER"						
