class	id	Name	tooltip
Gunner	60900	Time Bomb IX	Fire a shot that explodes on impact or up to $maxDistance away, leaving behind a Time Bomb that detonates two seconds later. Enemies near a Time Bomb are slowed, and the secondary detonation blasts any surviving enemies into the air. Gain 20 Willpower on a successful hit, and 40 Willpower from the secondary detonation. The Time Bomb does not lift bosses or elite monsters.
Gunner	61000	Time Bomb X	Fire a shot that explodes on impact or up to $maxDistance away, leaving behind a Time Bomb that detonates two seconds later. Enemies near a Time Bomb are slowed, and the secondary detonation blasts any surviving enemies into the air. Gain 20 Willpower on a successful hit, and 40 Willpower from the secondary detonation. The Time Bomb does not lift bosses or elite monsters.
Gunner	61100	Time Bomb XI	Fire a shot that explodes on impact or up to $maxDistance away, leaving behind a Time Bomb that detonates two seconds later. Enemies near a Time Bomb are slowed, and the secondary detonation blasts any surviving enemies into the air. Gain 20 Willpower on a successful hit, and 40 Willpower from the secondary detonation. The Time Bomb does not lift bosses or elite monsters.
Gunner	70100	Arcane Barrage I	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	70200	Arcane Barrage II	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	70300	Arcane Barrage III	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	70400	Arcane Barrage IV	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	70500	Arcane Barrage V	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	70600	Arcane Barrage VI	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	70700	Arcane Barrage VII	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	70800	Arcane Barrage VIII	Fire an energy pulse that damages all enemies in a line up to $maxDistance. Press the skill button again to detonate the pulse, damaging and knocking down enemies in a wide radius with a high chance to crit and gaining Willpower. If used within 40m of a summoned HB construct, the HB fires five Electric Bombs at the detonation point.
Gunner	90100	Mana Missiles I	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90200	Mana Missiles II	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90300	Mana Missiles III	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90400	Mana Missiles IV	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90500	Mana Missiles V	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90600	Mana Missiles VI	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90700	Mana Missiles VII	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90800	Mana Missiles VIII	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	90900	Mana Missiles IX	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	91000	Mana Missiles X	Launch a weaving pair of missiles up to $maxDistance. Each missile that strikes an enemy explodes, with a high chance of knockdown and generating 20 Willpower. Charging the skill creates three additional missiles.
Gunner	100100	Arc Bomb I	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100200	Arc Bomb II	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100300	Arc Bomb III	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100400	Arc Bomb IV	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100500	Arc Bomb V	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100600	Arc Bomb VI	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100700	Arc Bomb VII	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100800	Arc Bomb VIII	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	100900	Arc Bomb IX	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	101000	Arc Bomb X	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	101100	Arc Bomb XI	Lob a bomb up to $maxDistance, which can bounce up to three times before exploding. On striking an enemy, the bomb generates 20 Willpower and explodes, stunning nearby enemies.
Gunner	110100	Rocket Jump I	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110131	Super Rocket Jump I	Use forward momentum for a longer jump.
Gunner	110200	Rocket Jump II	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110231	Super Rocket Jump II	Use forward momentum for a longer jump.
Gunner	110300	Rocket Jump III	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110331	Super Rocket Jump III	Use forward momentum for a longer jump.
Gunner	110400	Rocket Jump IV	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110431	Super Rocket Jump IV	Use forward momentum for a longer jump.
Gunner	110500	Rocket Jump V	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110531	Super Rocket Jump V	Use forward momentum for a longer jump.
Gunner	110600	Rocket Jump VI	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110631	Super Rocket Jump VI	Use forward momentum for a longer jump.
Gunner	110700	Rocket Jump VII	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110731	Super Rocket Jump VII	Use forward momentum for a longer jump.
Gunner	110800	Rocket Jump VIII	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110831	Super Rocket Jump VIII	Use forward momentum for a longer jump.
Gunner	110900	Rocket Jump IX	Spin and fire at the ground, damaging nearby enemies and propelling yourself in whatever direction you are facing. Use during Rolling Reload for additional distance.
Gunner	110931	Super Rocket Jump IX	Use forward momentum for a longer jump.
Gunner	120120	Electric Bomb I	Lob a bomb up to $maxDistance, which explodes on impact and creates a target for your HB construct. The HB throws five more bombs of equal strength at the same spot. Gain 10 Willpower for each successful hit. Only usable with a summoned HB construct within 40m.
Gunner	120220	Electric Bomb II	Lob a bomb up to $maxDistance, which explodes on impact and creates a target for your HB construct. The HB throws five more bombs of equal strength at the same spot. Gain 10 Willpower for each successful hit. Only usable with a summoned HB construct within 40m.
Gunner	120320	Electric Bomb III	Lob a bomb up to $maxDistance, which explodes on impact and creates a target for your HB construct. The HB throws five more bombs of equal strength at the same spot. Gain 10 Willpower for each successful hit. Only usable with a summoned HB construct within 40m.
Gunner	120420	Electric Bomb IV	Lob a bomb up to $maxDistance, which explodes on impact and creates a target for your HB construct. The HB throws five more bombs of equal strength at the same spot. Gain 10 Willpower for each successful hit. Only usable with a summoned HB construct within 40m.
Gunner	120520	Electric Bomb V	Lob a bomb up to $maxDistance, which explodes on impact and creates a target for your HB construct. The HB throws five more bombs of equal strength at the same spot. Gain 10 Willpower for each successful hit. Only usable with a summoned HB construct within 40m.
Gunner	120620	Electric Bomb VI	Lob a bomb up to $maxDistance, which explodes on impact and creates a target for your HB construct. The HB throws five more bombs of equal strength at the same spot. Gain 10 Willpower for each successful hit. Only usable with a summoned HB construct within 40m.
Gunner	130100	Balder's Vengeance I	Deal damage to all enemies in front of you, up to $maxDistance, with a very high chance to crit. You are invulnerable while using this skill.
Gunner	130200	Balder's Vengeance II	Deal damage to all enemies in front of you, up to $maxDistance, with a very high chance to crit. You are invulnerable while using this skill.
Gunner	150100	Replenishment I	Replenish 300 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150200	Replenishment II	Replenish 325 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150300	Replenishment III	Replenish 350 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150400	Replenishment IV	Replenish 375 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150500	Replenishment V	Replenish 400 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150600	Replenishment VI	Replenish 425 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150700	Replenishment VII	Replenish 450 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150800	Replenishment VIII	Replenish 475 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	150900	Replenishment IX	Replenish 500 MP and 100 Willpower. May eliminate cooldowns for Scattershot and Arcane Barrage (50% chance for each).
Gunner	180100	HB-1	Summon a construct to aid you. HB-1 damages nearby enemies when summoned. When you are nearby and below max HP, HB-1 aims a healing ray at you. Command: Stay/Follow, Command: Recall, and Command: Self-Destruct work while HB-1 is active and within 40m. If you move more than 60m from HB-1, it will teleport to your side. Lasts up to 30 minutes.
Gunner	180200	HB-2	Summon a construct to aid you. HB-2 damages nearby enemies when summoned. When you are nearby and below max HP, HB-2 aims a healing ray at you. Command: Stay/Follow, Command: Recall, and Command: Self-Destruct work while HB-2 is active and within 40m. If you move more than 60m from HB-2, it will teleport to your side. Lasts up to 30 minutes.
Gunner	180300	HB-3	Summon a construct to aid you. HB-3 damages nearby enemies when summoned. When you are nearby and below max HP, HB-3 aims a healing ray at you. Command: Stay/Follow, Command: Recall, and Command: Self-Destruct work while HB-3 is active and within 40m. If you move more than 60m from HB-3, it will teleport to your side. Lasts up to 30 minutes.
Gunner	180400	HB-4	Summon a construct to aid you. HB-4 damages nearby enemies when summoned. When you are nearby and below max HP, HB-4 aims a healing ray at you. Command: Stay/Follow, Command: Recall, and Command: Self-Destruct work while HB-4 is active and within 40m. If you move more than 60m from HB-4, it will teleport to your side. Lasts up to 30 minutes.
Gunner	180500	HB-5	Summon a construct to aid you. HB-5 damages nearby enemies when summoned. When you are nearby and below max HP, HB-5 aims a healing ray at you. Command: Stay/Follow, Command: Recall, and Command: Self-Destruct work while HB-5 is active and within 40m. If you move more than 60m from HB-5, it will teleport to your side. Lasts up to 30 minutes.
Gunner	180600	HB-6	Summon a construct to aid you. HB-6 damages nearby enemies when summoned. When you are nearby and below max HP, HB-6 aims a healing ray at you. Command: Stay/Follow, Command: Recall, and Command: Self-Destruct work while HB-6 is active and within 40m. If you move more than 60m from HB-6, it will teleport to your side. Lasts up to 30 minutes.
Gunner	180700	HB-7	Summon a construct to aid you. HB-7 damages nearby enemies when summoned. When you are nearby and below max HP, HB-7 aims a healing ray at you. Command: Stay/Follow, Command: Recall, and Command: Self-Destruct work while HB-7 is active and within 40m. If you move more than 60m from HB-7, it will teleport to your side. Lasts up to 30 minutes.
Gunner	190100	ST-1	Summon a construct to aid you in combat. Throw ST-1 at a spot within $maxDistance, and it will continually attack enemies within 18m for 45 seconds. Command: Self-Destruct works while ST-1 is active.
Gunner	190200	ST-2	Summon a construct to aid you in combat. Throw ST-2 at a spot within $maxDistance, and it will continually attack enemies within 18m for 45 seconds. Command: Self-Destruct works while ST-2 is active.
Gunner	190300	ST-3	Summon a construct to aid you in combat. Throw ST-3 at a spot within $maxDistance, and it will continually attack enemies within 18m for 45 seconds. Command: Self-Destruct works while ST-3 is active.
Gunner	190400	ST-4	Summon a construct to aid you in combat. Throw ST-4 at a spot within $maxDistance, and it will continually attack enemies within 18m for 45 seconds. Command: Self-Destruct works while ST-4 is active.
Gunner	200100	Retaliate I	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200200	Retaliate II	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200300	Retaliate III	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200400	Retaliate IV	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200500	Retaliate V	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200600	Retaliate VI	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200700	Retaliate VII	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200800	Retaliate VIII	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	200900	Retaliate IX	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	201000	Retaliate X	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Gunner	210100	Command: Recall I	Travel in a straight line to your HB construct, passing through enemies without effect. You must be within 40m to use this skill. Can be used while knocked down or using another skill.
Gunner	210200	Command: Recall II	Travel in a straight line to your HB construct, passing through enemies without effect. You must be within 40m to use this skill. Can be used while knocked down or using another skill.
Gunner	210300	Command: Recall III	Travel in a straight line to your HB construct, passing through enemies without effect. You must be within 40m to use this skill. Can be used while knocked down or using another skill.
Gunner	220100	Command: Self-Destruct	Order your summoned constructs to detonate, damaging and stunning enemies within 4m. You must be within 40m of a construct to issue this command, and can do so even if knocked down or using another skill.
Gunner	230100	Command: Stay/Follow	Order your HB construct to stay in place or to begin following you again. The HB will automatically teleport to your side if you move more than 60m away.
Gunner	400100	Rolling Reload	Dodge enemy attacks and eliminate the cooldown for Scattershot. Cancels all skill animations except for that of Balder's Vengeance. You are not immune to damage while rolling.
Lancer	10100	Combo Attack I	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10200	Combo Attack II	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10300	Combo Attack III	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10400	Combo Attack IV	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10500	Combo Attack V	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10600	Combo Attack VI	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10700	Combo Attack VII	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10800	Combo Attack VIII	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	10900	Combo Attack IX	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	11000	Combo Attack X	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	11100	Combo Attack XI	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to three hits, with the third hit dealing substantially more.
Lancer	11200	Combo Attack XII	Strike one or more targets in front of you, and gain MP with each hit. Successive strikes do more damage, up to four hits, with the fourth hit dealing substantially more.
Lancer	20100	Stand Fast I	Block frontal attacks with your shield. Damage reduction depends on your equipment. Reduces damage as long as you hold down the skill button. Allies behind you also get damage reduction.
Lancer	20200	Stand Fast II	Block frontal attacks with your shield. Damage reduction depends on your equipment. Reduces damage as long as you hold down the skill button. Allies behind you also get damage reduction.
Lancer	30100	Onslaught I	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	30200	Onslaught II	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	30300	Onslaught III	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	30400	Onslaught IV	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	30500	Onslaught V	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	30600	Onslaught VI	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	30700	Onslaught VII	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	30800	Onslaught VIII	Rush your foe and lunge repeatedly. You take only half damage while using this skill, and are more resistant to knockdown and stagger. Activates faster if you first use Shield Bash.
Lancer	40100	Challenging Shout I	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40200	Challenging Shout II	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40300	Challenging Shout III	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40400	Challenging Shout IV	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40500	Challenging Shout V	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40600	Challenging Shout VI	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40700	Challenging Shout VII	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40800	Challenging Shout VIII	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	40900	Challenging Shout IX	Draws aggro from monsters within $maxDistance and maintains it at maximum for 5 sec. Gains Unwavering for 20 sec.You are immune to push-back from monsters, except for certain special attacks.
Lancer	50100	Shield Bash	Briefly stun one or more foes.
Lancer	70100	Guardian Shout I	Creates an aura which increases Endurance by 91% and Power by 30% for you and group members within 40m. Lasts $time. Effect ends if you are knocked down.
Lancer	70200	Guardian Shout II	Creates an aura which increases Endurance by 91% and Power by 30% for you and group members within 40m. Lasts $time. Effect ends if you are knocked down.
Lancer	70300	Guardian Shout III	Creates an aura which increases Endurance by 91% and Power by 30% for you and group members within 40m. Lasts $time. Effect ends if you are knocked down.
Lancer	80100	Shield Counter I	Gain a chance to shield-thump your foe while using the Stand Fast skill, with a high chance to crit. You take half damage while using the skill, and have a high resistance to knockdown and stagger.
Lancer	80200	Shield Counter II	Gain a chance to shield-thump your foe while using the Stand Fast skill, with a high chance to crit. You take half damage while using the skill, and have a high resistance to knockdown and stagger.
Lancer	80300	Shield Counter III	Gain a chance to shield-thump your foe while using the Stand Fast skill, with a high chance to crit. You take half damage while using the skill, and have a high resistance to knockdown and stagger.
Lancer	80400	Shield Counter IV	Gain a chance to shield-thump your foe while using the Stand Fast skill, with a high chance to crit. You take half damage while using the skill, and have a high resistance to knockdown and stagger.
Lancer	80500	Shield Counter V	Gain a chance to shield-thump your foe while using the Stand Fast skill, with a high chance to crit. You take half damage while using the skill, and have a high resistance to knockdown and stagger.
Lancer	80600	Shield Counter VI	Gain a chance to shield-thump your foe while using the Stand Fast skill, with a high chance to crit. You take half damage while using the skill, and have a high resistance to knockdown and stagger.
Lancer	80700	Shield Counter VII	Gain a chance to shield-thump your foe while using the Stand Fast skill, with a high chance to crit. You take half damage while using the skill, and have a high resistance to knockdown and stagger.
Lancer	90100	Leash I	Throw a magical hook and chain that pulls one enemy within $maxDistance toward you and stuns them for 3 seconds. Not effective on huge opponents.
Lancer	90200	Leash II	Throw a magical hook and chain that pulls one enemy within $maxDistance toward you and stuns them for 3 seconds. Not effective on huge opponents.
Lancer	90300	Leash III	Throw a magical hook and chain that pulls one enemy within $maxDistance toward you and stuns them for 3 seconds. Not effective on huge opponents.
Lancer	100100	Debilitate I	Briefly weaken the Endurance of your foes by $value. Effect stacks up to three times. Also decreases your foe's HP recovery by 30% at any number of stacks.
Lancer	100200	Debilitate II	Briefly weaken the Endurance of your foes by $value. Effect stacks up to three times. Also decreases your foe's HP recovery by 30% at any number of stacks.
Lancer	100300	Debilitate III	Briefly weaken the Endurance of your foes by $value. Effect stacks up to three times. Also decreases your foe's HP recovery by 30% at any number of stacks.
Lancer	110100	Retaliate I	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110200	Retaliate II	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110300	Retaliate III	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110400	Retaliate IV	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110500	Retaliate V	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110600	Retaliate VI	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110700	Retaliate VII	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110800	Retaliate VIII	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	110900	Retaliate IX	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	111000	Retaliate X	Leap to your feet while attacking your target. You can use this skill only when knocked down. You become briefly immune to knockdown, stagger, and stuns.
Lancer	120100	Infuriate	Enrages all monsters within $maxDistance and increases your aggro to the maximum amount.
Lancer	130100	Spring Attack I	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130130	Spring Attack I	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130200	Spring Attack II	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130230	Spring Attack II	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130300	Spring Attack III	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130330	Spring Attack III	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130400	Spring Attack IV	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130430	Spring Attack IV	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130500	Spring Attack V	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130530	Spring Attack V	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130600	Spring Attack VI	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130630	Spring Attack VI	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130700	Spring Attack VII	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130730	Spring Attack VII	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
Lancer	130800	Spring Attack VIII	Leap to your foe and strike a hard blow. Activates faster if you first use Shield Bash, Shield Barrage, Debilitate, Shield Counter, or the third consecutive hit of Combo Attack.
