name	name2	animDuration	moveDir	moveDistance1	moveDistance2	moveDistance3	moveDistance4	moveDistance5	moveDistance6	moveDistance7	rootMotion	rootRotate	rotateYaw
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	ReadyAction	1533	0	0	0	0	0	0	0	0	False	False	0
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	run	700	0	0	0	0	0	0	0	0	False	False	0
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	sidewalk01	1366	-16384	5,714286	11,4285727	17,1428566	22,8571434	28,5714321	34,2857132	40	True	False	0
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	sidewalk02	1366	16384	5,714286	11,4285727	17,1428566	22,8571434	28,5714321	34,2857132	40	True	False	0
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	stun	1700	0	0	0	0	0	0	0	0	False	False	0
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	unarmedwait	2033	0	0	0	0	0	0	0	0	False	False	0
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	Wait	1366	0	0	0	0	0	0	0	0	False	False	0
FollowersOfLida_ANI.Anim.FollowersOfLida_Anim	Walk	1033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	atk01	2166	0	50,28857	92,15143	114,873436	145,952255	163,567963	164,767639	164,794754	True	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	atk02	2033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	atk03	2033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	Command	1366	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	command01	2033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	Death	5533	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	DownEnd	1033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	DownLoop	1033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	DownStart	1033	32768	35,67221	56,7960129	70,36811	74,1255646	75	74,99999	75,00001	True	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	Dyingwait	1700	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	flinch	1033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	idle	9700	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	KnockbackEnd	1933	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	KnockbackLoop	1033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	KnockbackStart	1066	32768	48,19328	96,3865662	144,579834	185	185	185	185	True	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	ReadyAction	1533	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	run	1100	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	sidewalk01	1366	-16384	5,714286	11,4285727	17,1428566	22,8571434	28,5714321	34,2857132	40	True	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	sidewalk02	1366	16384	5,714286	11,4285727	17,1428566	22,8571434	28,5714321	34,2857132	40	True	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	stun	2033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	unarmedwait	3033	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	Wait	1700	0	0	0	0	0	0	0	0	False	False	0
UnseelieNoble_ANI.Anim.UnseelieNoble_Anim	Walk	1966	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	aggrochange	1033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	atk01	1966	0	18,7723656	95,52369	149,436768	164,579025	183,014084	183,0141	183,014084	True	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	atk02	1533	0	0	14,57143	21,7346935	28,62245	30	30	30	True	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	atk03	2033	0	0	0	0	49,30975	107,321159	128,592041	130	True	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	Death	4733	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	DownEnd	1333	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	DownLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	DownStart	1666	32768	46,8076324	66,40858	75	75	75	75	75	True	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	Dyingwait	2033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	flinch	1033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	idle	2033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	KnockbackEnd	1800	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	KnockbackLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	KnockbackStart	2266	32768	110,102043	123,77552	125	125	125	125	125	True	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	ReadyAction	2033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	roundmove01	1033	0	0	0	0	0	0	0	0	False	True	-16384
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	roundmove02	1033	0	0	0	0	0	0	0	0	False	True	16384
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	run	633	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	sidewalk01	1366	-16384	4,285715	8,571429	12,8571424	17,1428566	21,4285755	25,7142849	30	True	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	sidewalk02	1366	16384	4,285715	8,571429	12,8571424	17,1428566	21,4285755	25,7142849	30	True	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	stun	2533	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	unarmedwait	1700	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	Wait	2033	0	0	0	0	0	0	0	0	False	False	0
Undeadcavalry_ANI.Anim.Undeadcavalry_Anim	Walk	1366	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	aggrochange	1033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	atk01	1966	0	18,7723656	95,52369	149,436768	164,579025	183,014084	183,0141	183,014084	True	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	atk02	1533	0	0	14,57143	21,7346935	28,62245	30	30	30	True	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	atk03	2033	0	0	0	0	49,30975	107,321159	128,592041	130	True	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	Death	4733	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	DownEnd	1366	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	DownLoop	1033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	DownStart	1700	32768	47,24323	67,14945	75	75	75	75	75	True	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	Dyingwait	2033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	flinch	1033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	idle	2033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	KnockbackEnd	1800	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	KnockbackLoop	1033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	KnockbackStart	2266	32768	110,102043	123,77552	125	125	125	125	125	True	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	ReadyAction	2033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	roundmove01	1033	0	0	0	0	0	0	0	0	False	True	-16384
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	roundmove02	1033	0	0	0	0	0	0	0	0	False	True	16384
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	run	633	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	sidewalk01	1366	-16384	4,285715	8,571429	12,8571424	17,1428566	21,4285755	25,7142849	30	True	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	sidewalk02	1366	16384	4,285715	8,571429	12,8571424	17,1428566	21,4285755	25,7142849	30	True	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	stun	2533	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	unarmedwait	1700	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	Wait	2033	0	0	0	0	0	0	0	0	False	False	0
ArgoniteLancer_ANI.Anim.ArgoniteLancer_Anim	Walk	1366	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	aggrochange	1533	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	angry_Q	5466	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	atk01	1800	0	16,0532436	33,2170944	59,1879654	79,8887939	93,43303	112,397774	121,378754	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	atk02	2533	0	1,712029	32,94472	93,7744751	150	150	150	150	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	atk03	3033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	atk04	3366	0	0	143,028915	249,0347	270	270	270	270	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	atk05	4033	32768	20,6973953	72	72,10323	112,449821	146,461517	150	150	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	Death	4033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	DownEnd	1833	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	DownLoop	1033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	DownStart	1166	32768	18,4838371	39,3981361	58,5160065	71,6105652	75	75	75	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	Dyingwait	2033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	flinch	1366	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	idle	2533	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	Idle01	2700	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	jumpevasion	1033	32768	18,5681267	69,06416	99,71892	100	100	100	100	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	KnockbackEnd	2766	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	KnockbackLoop	1033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	KnockbackStart	900	32768	24,5481052	76,38484	124,72303	140	140	140	140	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	laugh_Q	5266	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	ReadyAction	2033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	run	833	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	sidewalk01	1366	-16384	5,714286	11,4285727	17,1428566	22,8571434	28,5714321	34,2857132	40	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	sidewalk02	1366	16384	5,714286	11,4285727	17,1428566	22,8571434	28,5714321	34,2857132	40	True	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	stun	2033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	talk_Q	6033	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	unarmedwait	2700	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	Wait	2533	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	Walk	1366	0	0	0	0	0	0	0	0	False	False	0
PrionMadman_ANI.Anim.PrionMadman_Anim	worship_Q	5566	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	aggrochange	1700	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	angry_Q	5033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	atk01	1633	0	14,044	28,088	40,3033524	65,5626755	89,38932	96,43499	98,308	True	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	atk02	2533	0	0	15,235507	61,9098053	70,00001	70	69,99999	70	True	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	atk03	2033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	Command	1533	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	Death	4166	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	DownEnd	1866	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	DownLoop	1033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	DownStart	966	32768	0	20,4545479	47,727272	75	75	75	75	True	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	Dyingwait	1866	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	flinch	1366	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	idle	3366	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	jumpevasion	1366	32768	35,3316879	77,26967	100	100	100	100	100	True	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	KnockbackEnd	2766	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	KnockbackLoop	1033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	KnockbackStart	900	32768	34,66667	69,3333359	103,999992	138,666672	140	140	140	True	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	laugh_Q	5033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	ReadyAction	2033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	run	833	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	sidewalk01	1366	-16384	5,714332	11,4286613	17,14299	22,8573227	28,5716572	34,285984	40,0003128	True	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	sidewalk02	1366	16384	5,714242	11,428484	17,1427212	22,8569641	28,571207	34,2854424	39,9996872	True	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	stun	2466	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	talk_Q	6033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	unarmedwait	2033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	Wait	2033	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	Walk	1366	0	0	0	0	0	0	0	0	False	False	0
PrionWarrior_ANI.Anim.PrionWarrior_Anim	worship_Q	5166	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	aggrochange	2033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	angry_Q	5700	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	atk01	3033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	atk02	4033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	atk03	5033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	atk04	3033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	atk05	4033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	atk06	5033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	Death	2366	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	DownEnd	1166	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	DownLoop	1033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	DownStart	1200	32768	29,6319275	41,69985	56,36815	57,363308	57,363308	57,363308	57,363308	True	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	Dyingwait	1366	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	flinch	1033	32768	15,45998	19,2355957	22,0234165	23,91111	24,7078571	24,9999981	25	True	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	KnockbackEnd	2600	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	KnockbackLoop	1033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	KnockbackStart	933	32768	36,6871376	64,076355	90,91795	115,263969	119,645187	124,0264	125	True	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	laugh_Q	6533	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	magic_Q	1500	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	run	633	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	sidewalk01	1233	-16384	5,142858	10,2857151	15,4285746	20,5714283	25,7142887	30,8571453	36	True	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	sidewalk02	1233	16384	5,142858	10,2857151	15,4285746	20,5714283	25,7142887	30,8571453	36	True	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	stun	2033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	talk_Q	6966	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	unarmedwait	2033	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	Wait	1366	0	0	0	0	0	0	0	0	False	False	0
DarkWitchMaster_ANI.Anim.DarkWitchMaster_Anim	Walk	1166	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	aggrochange	2033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	angry_Q	5700	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	atk01	1533	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	atk02	2033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	atk03	2366	32768	313,504639	395,59	395,59	395,59	395,59	395,59	395,59	True	False	0
Orcan_ANI.Anim.Orcan_Anim	atk04	2033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	atk05	2033	0	0	70,28373	168,354034	266,424377	364,4946	462,565	560,635254	True	False	0
Orcan_ANI.Anim.Orcan_Anim	Death	2900	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	DownEnd	1066	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	DownLoop	1166	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	DownStart	1366	32768	272,0968	485,397034	574,1077	597,519836	597,519836	597,519836	597,519836	True	False	0
Orcan_ANI.Anim.Orcan_Anim	Dyingwait	2033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	Fire_Q	3366	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	flinch	433	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	jumpevasion01	1000	-16384	54,0861473	251,32312	389,608551	400,156372	400,156372	400,156372	400,156372	True	False	0
Orcan_ANI.Anim.Orcan_Anim	jumpevasion02	1000	16384	55,1601868	256,397949	393,295471	402,8725	402,8725	402,8725	402,8725	True	False	0
Orcan_ANI.Anim.Orcan_Anim	KnockbackEnd	1366	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	KnockbackLoop	1033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	KnockbackStart	1366	32768	331,756439	511,041321	672,358765	750	750	750	750	True	False	0
Orcan_ANI.Anim.Orcan_Anim	laugh_Q	6533	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	run	966	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	sidewalk01	1233	-16384	37,52365	75,0473	112,570938	150,0946	187,618271	225,1419	262,665527	True	False	0
Orcan_ANI.Anim.Orcan_Anim	sidewalk02	1233	16384	37,52362	75,04724	112,570854	150,094482	187,618118	225,141739	262,6653	True	False	0
Orcan_ANI.Anim.Orcan_Anim	SkillReady	1033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	stun	2533	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	talk_Q	6233	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	UltraAtk01_1	933	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	UltraAtk01_2	633	0	0	79,188446	174,214569	269,240662	364,266754	459,292938	554,319	True	False	0
Orcan_ANI.Anim.Orcan_Anim	UltraAtk01_3	2166	0	337,870636	625,675	771,4895	771,4895	771,4895	771,4895	771,4895	True	False	0
Orcan_ANI.Anim.Orcan_Anim	unarmedwait	2033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	Wait	2033	0	0	0	0	0	0	0	0	False	False	0
Orcan_ANI.Anim.Orcan_Anim	Walk	1366	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	aggrochange	1533	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	atk01	2033	0	0	0	0	50	50	50	50	True	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	atk02	4033	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	atk03_1	1833	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	atk03_2	3233	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	Death	4200	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	deathwait	33	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	flinch	2033	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	groggy	3033	32768	179,715408	200	200	200	200	200	200	True	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	heavyAtk	5033	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	longAtk	2033	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	longmove_1	700	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	longmove_2	1866	0	302,618958	497,922363	648,0971	741,0852	750	750	750	True	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	modealarm	4033	0	0	0	0	0	0	0	0	False	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	moveAtk	5366	0	0	0	293,154938	500	500	500	500	True	False	0
DestroyerOfFire_ANI.Anim.DestroyerOfFire_Anim	moveAtk_1	2033	0	0	0	0	0	0	0	0	False	False	0
