id	class	skill	name	tooltip	passivityLink	level	grade	parentId	recommendationPriority	takePoint	recommendationMargin	showCrestRemainedInfoIfGreaterThan
26002	archer	Penetrating Arrow	Longshot Penetrating Arrow	Increases range by 3 meters.	26002	20	0	0	405	3	0	6
26004	archer	Penetrating Arrow	Empowered Penetrating Arrow	Increases skill damage by $value.	26004	20	0	0	465	5	0	6
26005	archer	Poison Trap	Test	No Effect	26005		0	0		1000	0	6
26006	archer	Slow Trap	Lingering Slow Trap	Increases effect duration by $value.	26006	20	0	0	200	4	0	6
26007	archer	Stunning Trap	Lingering Stunning Trap	Increases effect duration by $value.	26007	34	0	0	365	5	0	6
26008	archer	Arrow	Slowing Arrow	$prob chance to decrease opponent's Movement Speed by 50% for 3 seconds.	26008	20	0	0	255	5	0	6
26009	archer	Arrow	Sapping Arrow	$prob chance to stun opponent.	26009	20	0	0	280	5	0	6
26010	archer	Arrow	Piercing Arrow	$prob chance to deal double damage.	26010	20	0	0	380	5	0	6
26011	archer	Radiant Arrow	Slick Radiant Arrow	Eliminates slowed movement restriction.	26011	30	0	0	450	4	0	6
26012	archer	Penetrating Arrow	Slick Penetrating Arrow	Eliminates slowed movement restriction.	26012	20	0	0	460	4	0	6
26017	archer	Rapid Fire	Persistent Rapid Fire	$prob chance to eliminate cooldown.	26017	20	0	0	285	4	0	6
26018	archer	Backstep	Energetic Backstep	Decreases cooldown by $value.	26018	20	0	0	500	3	0	6
26019	archer	Feign Death	Energetic Feign Death	Decreases cooldown by $value.	26019	38	0	0	230	2	0	6
26020	archer	Retaliate	Empowered Retaliate	Increases skill damage by $value.	26020	20	0	0	185	4	0	6
26021	archer	Rain of Arrows	Energetic Rain of Arrows	Decreases cooldown by $value.	26021	58	0	0	500	3	0	6
26022	archer	Breakaway Bolt	Energetic Breakaway Bolt	Decreases cooldown by $value.	26022	20	0	0	500	4	0	6
26023	archer	Incendiary Trap	Empowered Incendiary Trap	Increases skill damage by $value.	26023	26	0	0	365	5	0	6
26024	archer	Web Arrow	Lingering Web Arrow	Increases effect duration by $value.	26024	42	0	0	215	4	0	6
26025	archer	Retaliate	Energetic Retaliate	Decreases cooldown by $value.	26025	20	0	0	265	4	0	6
26026	archer	Poison Trap	Test	No Effect	26026		0	0		1000	0	6
26027	archer	Poison Arrow	Lingering Poison Arrow	Increases effect duration by $value.	26027	22	0	0	425	4	0	6
26028	archer	Sniper's Eye	Influential Sniper's Eye	Reduces MP cost of Web Arrow by 13 for a few seconds.	26028	48	0	0	160	3	0	6
26029	archer	Restraining Arrow	Lingering Restraining Arrow	Increases effect duration by $value.	26029	54	0	0	275	5	0	6
26030	archer	Velik's Mark	Influential Velik's Mark	Reduces MP cost of Poison Arrow by 31 for a few seconds.	26030	30	0	0	175	3	0	6
26031	archer	Arrow Volley	Influential Arrow Volley	Reduces MP cost of Incendiary Trap by 75 for a few seconds.	26031	26	0	0	165	3	0	6
26032	archer	Breakaway Bolt	Powerlinked Breakaway Bolt	Increases skill damage of Penetrating Arrow by 25% for a few seconds.	26032	20	0	0	385	4	0	6
26033	archer	Web Arrow	Fleetfooted Web Arrow	$prob chance to increase Combat Movement Speed by 10 for 12 seconds after a successful hit.	26033	42	0	0	205	3	0	6
26034	archer	Restraining Arrow	Energetic Restraining Arrow	Decreases cooldown by $value.	26034	54	0	0	245	3	0	6
26035	archer	Restraining Arrow	Sapping Restraining Arrow	$prob chance to stun target for 3 seconds.	26035	54	0	0	290	5	0	6
26036	archer	Velik's Mark	Lingering Velik's Mark	Increases effect duration by $value.	26036	30	0	0	390	3	0	6
26037	archer	Velik's Mark	Blazing Velik's Mark	Speeds casting of Poison Arrow by 25% for a few seconds.	26037	30	0	0	310	3	0	6
26038	archer	Arrow Volley	Persistent Arrow Volley	$prob chance to eliminate cooldown.	26038	20	0	0	320	3	0	6
26039	archer	Arrow Volley	Blazing Arrow Volley	Speeds casting of Stunning Trap by 40% for a few seconds.	26039	26	0	0	190	4	0	6
26040	archer	Close Quarters	Empowered Close Quarters	Increases skill damage by $value.	26040	20	0	0	435	2	0	6
26041	archer	Rapid Fire	Spirited Rapid Fire	Increases MP replenishment by $value per successful hit.	26041	20	0	0	270	4	0	6
26042	archer	Sequential Fire	Energetic Sequential Fire	Decreases cooldown by $value.	26042	24	0	0	500	4	0	6
26043	archer	Breakaway Bolt	Fleetfooted Breakaway Bolt	$prob chance to increase Combat Movement Speed by 10 for 8 seconds.	26043	20	0	0	195	3	0	6
26044	archer	Breakaway Bolt	Test	No Effect	26044		0	0		1000	0	6
26045	archer	Feign Death	Regenerating Feign Death	Heals 2% of total HP every 1 second for 10 seconds.	26045	38	0	0	155	6	0	6
26046	archer	Incendiary Trap	Powerlinked Incendiary Trap	Increases skill damage of Arrow Volley by 25% for a few seconds.	26046	26	0	0	225	4	0	6
26047	archer	Rain of Arrows	Empowered Rain of Arrows	Increases skill damage by $value.	26047	58	0	0	500	5	0	6
26048	archer	Stunning Trap	Blazing Stunning Trap	Speeds casting of Penetrating Arrow by 30% for a few seconds.	26048	34	0	0	260	3	0	6
26049	archer	Arrow Volley	Blazing Arrow Volley	Speeds casting of Penetrating Arrow by 30% for a few seconds.	26049	20	0	0	370	3	0	6
26050	archer	Poison Arrow	Blazing Poison Arrow	Speeds casting of Radiant Arrow by 30% for a few seconds.	26050	22	0	0	400	4	0	6
26051	archer	Sequential Fire	Blazing Sequential Fire	Speeds charging of Penetrating Arrow by 30% for a few seconds.	26051	24	0	0	335	3	0	6
26053	archer	Penetrating Arrow	Empowered Penetrating Arrow	Increases skill damage by $value.	26053		1	26004	500	4	0	6
26054	archer	Penetrating Arrow	Slick Penetrating Arrow	Eliminates slowed movement restriction.	26054		1	26012	550	3	0	6
26055	archer	Radiant Arrow	Slick Radiant Arrow	Eliminates slowed movement restriction.	26055		1	26011	550	3	0	6
26056	archer	Backstep	Energetic Backstep	Decreases cooldown by $value.	26056		1	26018	455	2	0	6
26057	archer	Penetrating Arrow	Longshot Penetrating Arrow	Increases range by 3 meters.	26057		1	26002	420	2	0	6
26058	archer	Slow Trap	Lingering Slow Trap	Increases effect duration by $value.	26058		1	26006	180	3	0	6
26059	archer	Arrow Volley	Blazing Arrow Volley	Speeds casting of Penetrating Arrow by 40% for a few seconds.	26059		1	26049	500	3	0	6
26060	archer	Arrow Volley	Blazing Arrow Volley	Speeds casting of Stunning Trap by 50% for a few seconds.	26060		1	26039	170	4	0	6
26061	archer	Arrow Volley	Persistent Arrow Volley	$prob chance to eliminate cooldown.	26061		1	26038	330	2	0	6
26062	archer	Feign Death	Regenerating Feign Death	Heals 3% of total HP every 1 second for 10 seconds.	26062		1	26045	240	4	0	6
26063	archer	Radiant Arrow	Sanative Radiant Arrow	Decreases HP consumption by $value.	26063		1	0	315	4	0	6
26064	archer	Radiant Arrow	Carving Radiant Arrow	Doubles the chance to crit.	26064		1	0	295	4	0	6
26065	archer	Close Quarters	Fleetfooted Close Quarters	Increases Combat Movement Speed by 50 for 3 seconds.	26065		1	0	240	4	0	6
26066	archer	Close Quarters	Lingering Close Quarters	Increases effect duration by $value.	26066		1	0	350	4	0	6
26067	archer	Breakaway Bolt	Slowing Breakaway Bolt	$prob chance to decrease opponent's Movement Speed by 40% for 6 seconds.	26067		1	0	325	4	0	6
26068	archer	Stunning Trap Arrow	Energetic Stunning Trap Arrow	Decreases cooldown by $value.	26068	60	0	0	300	4	0	6
26069	archer	Snare	Energetic Snare	Decreases cooldown by $value.	26069	30	0	0	210	3	0	6
26070	archer	Incendiary Trap Arrow	Empowered Incendiary Trap Arrow	Increases skill damage by $value.	26070	60	0	0	500	5	0	6
26071	archer	Stunning Trap Arrow	Energetic Stunning Trap Arrow	Decreases cooldown by $value.	26071		1	26068	345	3	0	6
26072	archer	Thunderbolt	Carving Thunderbolt	Doubles the chance to crit.	26072		1	0	250	4	0	6
26073	archer	Incendiary Trap Arrow	Empowered Incendiary Trap Arrow	Increases skill damage by $value.	26073		1	26070	445	5	0	6
26074	archer	Breakaway Bolt	Energetic Breakaway Bolt	Decreases cooldown by $value.	26074		1	26022	375	3	0	6
26075	archer	Restraining Arrow	Energetic restraining Arrow	Decreases cooldown by $value.	26075		1	26034	305	2	0	6
26076	archer	Rapid Fire	Empowered Rapid Fire	Increases skill damage by $value.	26076		1	0	220	4	0	6
26077	archer	Rain of Arrows	Hastened Rain of Arrows	Speeds casting by $value.	26077		1	0	500	3	0	6
26084	archer	Tenacity	Balancing Tenacity	Increases balance by 150% for 15 seconds.	26084	61	0	0	300	5	0	6
26085	archer	Tenacity	Balancing Tenacity	Doubles balance for 15 seconds.	26085		1	26084	350	5	0	6
26086	archer	Tenacity	Spirited Tenacity	$prob chance to replenish 6% of your total MP every second.	26086		1	0	450	3	0	6
26087	archer	Tenacity	Energetic Tenacity	Decreases cooldown by $value.	26087	61	0	0	230	4	0	6
26088	archer	Tenacity	Energetic Tenacity	Decreases cooldown by $value.	26088		1	26087	230	3	0	6
26089	archer	Thunderbolt	Hastened Thunderbolt	Speeds casting time by $value.	26089		1	0	470	4	0	6
26090	archer	Thunderbolt	Empowered Thunderbolt	Increases skill damage by $value.	26090		1	26091	550	4	0	6
26091	archer	Thunderbolt	Empowered Thunderbolt	Increases skill damage by $value.	26091	65	0	0	500	5	0	6
26092	archer	Radiant Arrow	Longshot Radiant Arrow	Increases range by 5 meters.	26092		2	26001	430	2	0	6
26093	archer	Stunning Trap	Lingering Stunning Trap	Increases effect duration by $value.	26093		1	26007	365	4	0	6
26094	archer	Web Arrow	Fleetfooted Web Arrow	$prob chance to increase Combat Movement Speed by 10 for 12 seconds after a successful hit.	26094		1	26033	205	3	0	6
26095	archer	Sequential Fire	Energetic Sequential Fire	Decreases cooldown by $value.	26095		1	26042	500	3	0	6
26096	archer	Rain of Arrows	Empowered Rain of Arrows	Increases skill damage by $value.	26096		1	26047	500	4	0	6
26097	archer	Penetrating Arrow	Longshot Penetrating Arrow	Increases range by 5 meters.	26097		2	26002	420	2	0	6
26098	archer	Arrow Volley	Persistent Arrow Volley	$prob chance to eliminate cooldown.	26098		2	26038	330	2	0	6
26099	archer	Radiant Arrow	Carving Radiant Arrow	Triples the chance to crit.	26099		2	26064	295	3	0	6
26100	archer	Thunderbolt	Carving Thunderbolt	Triples the chance to crit.	26100		2	26072	250	3	0	6
26101	archer	Incendiary Trap Arrow	Empowered Incendiary Trap Arrow	Increases skill damage by $value.	26101		2	26070	445	4	0	6
26102	archer	Thunderbolt	Hastened Thunderbolt	Speeds casting time by $value.	26102		2	26089	470	3	0	6
26103	archer	Thunderbolt	Empowered Thunderbolt	Increases skill damage by $value.	26103		2	26091	550	3	0	6
27000	elementalist	Titanic Favor	Multiplicative Titanic Favor	Increases number of lock-on targets by $value.	27000	20	0	0	500	2	0	6
27002	elementalist	Vow of Rebirth	Energetic Vow of Rebirth	Decreases cooldown by $value.	27002	42	0	0	500	3	0	6
27003	elementalist	Arun's Cleansing Touch	Multiplicative Arun's Cleansing	Increases number of lock-on targets by $value.	27003	20	0	0	500	2	0	6
27005	elementalist	Shara's Lash	Lingering Shara's Lash	Increases effect duration by $value.	27005	50	0	0	345	5	0	6
27006	elementalist	Ancient Binding	Lingering Ancient Binding	Increases effect duration by $value.	27006	42	0	0	200	5	0	6
27007	elementalist	Aura of Rejuvenation	Test	No Effect	27007		0	0		1000	0	6
27008	elementalist	Aura of Tenacity	Test	No Effect	27008		0	0		1000	0	6
27009	elementalist	Aura of the Merciless	Brilliant Aura of the Merciless	Reduces MP cost by $value.	27009	50	0	0	200	5	0	6
27010	elementalist	Aura of the Swift	Brilliant Aura of the Swift	Reduces MP cost by $value.	27010	20	0	0	190	2	0	6
27011	elementalist	Sharan Bolt	Empowered Sharan Bolt	Increases skill damage by $value.	27011	20	0	0	330	3	0	6
27012	elementalist	Metamorphic Blast	Empowered Metamorphic Blast	Increases skill damage by $value.	27012	20	0	0	285	5	0	6
27013	elementalist	Corruption Ring	Test	No Effect	27013		0	0		1000	0	6
27014	elementalist	Corruption Ring	Spirited Corruption Ring	Increases MP replenishment of Infusion Ring by 50%.	27014	20	0	0	175	3	0	6
27015	elementalist	Corruption Ring	Grounding Corruption Ring	Reduces damage taken by $value while casting.	27015	20	0	0	295	4	0	6
27016	elementalist	Teleport Jaunt	Energetic Teleport Jaunt	Decreases cooldown by $value.	27016	20	0	0	445	3	0	6
27017	elementalist	Mana Infusion	Spirited Mana Infusion	Increases MP replenishment by $value.	27017	20	0	0	500	5	0	6
27019	elementalist	Mana Extraction	Past Glyph Shard	This old fragmented glyph is no longer used.	27019		0	0		2	0	6
27020	elementalist	Retaliate	Empowered Retaliate	Increases skill damage by $value.	27020	20	0	0	185	4	0	6
27021	elementalist	Metamorphic Smite	Energetic Metamorphic Smite	Decreases cooldown by $value.	27021	20	0	0	275	3	0	6
27022	elementalist	Thrall of Protection	Energetic Thrall of Protection	Decreases cooldown by $value.	27022	20	0	0	150	5	0	6
27023	elementalist	Thrall of Wrath	Test	No Effect	27023		0	0		1000	0	6
27024	elementalist	Thrall of Life	Energetic Thrall of Life	Decreases cooldown by $value.	27024	36	0	0	375	5	0	6
27025	elementalist	Summon Party	Brilliant Summon Party	Reduces MP cost by $value.	27025	22	0	0	145	2	0	6
27026	elementalist	Resurrect	Brilliant Resurrect	Reduces MP cost by $value.	27026	20	0	0	250	3	0	6
27027	elementalist	Volley of Curses	Lingering Volley of Curses	Increases effect duration by $value.	27027	20	0	0	240	5	0	6
27029	elementalist	Resurrect	Energetic Resurrect	Decreases cooldown by $value.	27029	20	0	0	365	5	0	6
27030	elementalist	Retaliate	Energetic Retaliate	Decreases cooldown by $value.	27030	20	0	0	350	4	0	6
27031	elementalist	Sonorous Dreams	Brilliant Sonorous Dreams	Reduces MP cost by $value.	27031	20	0	0	155	5	0	6
27032	elementalist	Regression	Energetic Regression	Decreases cooldown by $value.	27032	24	0	0	400	4	0	6
27033	elementalist	Mire	Energetic Mire	Decreases cooldown by $value.	27033	32	0	0	265	6	0	6
27034	elementalist	Curse of Exhaustion	Energetic Curse of Exhaustion	Decreases cooldown by $value.	27034	46	0	0	205	3	0	6
27035	elementalist	Curse of Confusion	Lingering Curse of Confusion	Increases effect duration by $value.	27035	56	0	0	300	5	0	6
27036	elementalist	Metamorphic Smite	Influential Metamorphic Smite	Reduces MP cost of Metamorphic Blast by 41 for a few seconds.	27036	20	0	0	160	4	0	6
27037	elementalist	Volley of Curses	Influential Volley of Curses	Reduces MP cost of Volley of Curses by 33 for a few seconds.	27037	20	0	0	130	3	0	6
27039	elementalist	Corruption Ring	Influential Corruption Ring	Reduces MP cost of Arun's Tears by 100 for a few seconds.	27039	28	0	0	135	3	0	6
27040	elementalist	Volley of Curses	Multiplicative Volley of Curses	Increases number of lock-on targets by $value.	27040	20	0	0	175	3	0	6
27041	elementalist	Ancient Binding	Numbing Ancient Binding	$prob chance to decrease opponent's Attack Speed by 30% for 6 seconds.	27041	42	0	0	180	5	0	6
27042	elementalist	Metamorphic Smite	Empowered Metamorphic Smite	Increases skill damage by $value.	27042	20	0	0	270	4	0	6
27043	elementalist	Summon Party	Energetic Summon Party	Decreases cooldown by $value.	27043	22	0	0	305	1	0	6
27044	elementalist	Mana Infusion	Hastened Mana Infusion	Speeds casting by $value.	27044	20	0	0	360	3	0	6
27045	elementalist	Arun's Tears	Blazing Arun's Tears	Speeds casting of Arun's Vitae by 25% for a few seconds.	27045	28	0	0	320	4	0	6
27046	elementalist	Thrall of Vengeance	Empowered Thrall of Vengeance	Increases the thrall's damage by 25%.	27046	20	0	0	310	3	0	6
27047	elementalist	Thrall of Vengeance	Fortified Thrall of Vengeance	Increases the thrall's Defense  by 25%.	27047	20	0	0	225	3	0	6
27048	elementalist	Thrall of Vengeance	Lingering Thrall of Vengeance	Increases the thrall's duration by 25%.	27048	20	0	0	210	3	0	6
27049	elementalist	Resurrect	Hastened Resurrect	Speeds casting by $value.	27049	20	0	0	440	5	0	6
27051	elementalist	Thrall of Protection	Empowered Thrall of Protection	Increases the thrall's damage by 25%.	27051	20	0	0	260	4	0	6
27052	elementalist	Thrall of Protection	Fortified Thrall of Protection	Increases the thrall's Defense  by 25%.	27052	20	0	0	245	3	0	6
27053	elementalist	Teleport Jaunt	Blazing Teleport Jaunt	Speeds casting of Arun's Vitae by 25% for a few seconds.	27053	20	0	0	400	4	0	6
27054	elementalist	Teleport Jaunt	Blazing Teleport Jaunt	Speeds casting of Thrall of Life by 25% for a few seconds.	27054	20	0	0	500	4	0	6
27055	elementalist	Thrall of Wrath	Energetic Thrall of Wrath	Decreases cooldown by $value.	27055	38	0	0	355	5	0	6
27056	elementalist	Thrall of Wrath	Empowered Thrall of Wrath	Increases the thrall's damage by 25%.	27056	38	0	0	335	4	0	6
27057	elementalist	Thrall of Wrath	Hastened Thrall of Wrath	Speeds casting by $value.	27057	38	0	0	220	4	0	6
27058	elementalist	Vow of Rebirth	Altruistic Vow of Rebirth	Caster receives effect of Vow of Rebirth when used on another target.	27058	42	0	0	500	2	0	6
27059	elementalist	Arun's Vitae	Blazing Arun's Vitae	Speeds casting of Arun's Tears by 25% for a few seconds.	27059	28	0	0	370	3	0	6
27060	elementalist	Titanic Favor	Longshot Titanic Favor	Increases range by 3 meters.	27060	20	0	0	500	4	0	6
27062	elementalist	Teleport Jaunt	Energetic Teleport Jaunt	Decreases cooldown by $value.	27062		1	27016	500	2	0	6
27063	elementalist	Arun's Cleansing Touch	Multiplicative Arun's Cleansing	Increases number of lock-on targets by $value.	27063		1	27003	455	1	0	6
27064	elementalist	Vow of Rebirth	Altruistic Vow of Rebirth	Caster receives effect of Vow of Rebirth when used on another target.	27064		1	27058	460	1	0	6
27065	elementalist	Thrall of Life	Energetic Thrall of Life	Decreases cooldown by $value.	27065		1	27024	500	2	0	6
27066	elementalist	Shara's Lash	Lingering Shara's Lash	Increases effect duration by $value.	27066		1	27005	395	4	0	6
27067	elementalist	Titanic Favor	Longshot Titanic Favor	Increases range by 3 meters.	27067		1	27060	475	3	0	6
27068	elementalist	Volley of Curses	Influential Volley of Curses	Reduces MP cost of Volley of Curses by 33 for a few seconds.	27068		1	27037	140	2	0	6
27069	elementalist	Thrall of Vengeance	Lingering Thrall of Vengeance	Increases the thrall's duration by 35%.	27069		1	27048	230	2	0	6
27070	elementalist	Sonorous Dreams	Brilliant Sonorous Dreams	Reduces MP cost by $value.	27070		1	27031	215	2	0	6
27071	elementalist	Shara's Lash	Fleetfooted Shara's Lash	Increases Combat Movement Speed by 50 for 3 seconds after a successful hit.	27071		1	0	280	4	0	6
27072	elementalist	Retaliate	Opportunistic Retaliate	Eliminates the cooldown of Teleport Jaunt.	27072		1	0	500	3	0	6
27073	elementalist	Retaliate	Balancing Retaliate	Increases balance by 500% for 2 seconds.	27073		1	0	260	2	0	6
27074	elementalist	Vow of Rebirth	Longshot Vow of Rebirth	Increases range by 3 meters.	27074		1	0	475	3	0	6
27075	elementalist	Sonorous Dreams	Energetic Sonorous Dreams	Decreases cooldown by $value.	27075		1	0	325	4	0	6
27076	elementalist	Thrall of Protection	United Thrall of Protection	Increases the Endurance of all party members by 10% for 10 minutes.	27076		1	0	490	4	0	6
27077	elementalist	Warding Totem	Brilliant Warding Totem	Decreases MP consumption by $value.	27077	60	0	0	235	3	0	6
27078	elementalist	Warding Totem	Restorative Warding Totem	Increases HP recovery by 20%.	27078		1	0	385	3	0	6
27079	elementalist	Resurrect	Hastened Resurrect	Speeds casting by $value.	27079		1	27049	405	4	0	6
27080	elementalist	Vow of Rebirth	Energetic Vow of Rebirth	Decreases cooldown by $value.	27080		1	27002	385	2	0	6
27081	elementalist	Arun's Vitae	Restorative Arun's Vitae	Immediately recovers 20% of total HP.	27081		1	0	500	2	0	6
27082	elementalist	Thrall of Life	Lingering Thrall of Life	Increases the thrall's duration by 25%.	27082		1	0	390	2	0	6
27084	elementalist	Volley of Curses	Enfeebling Volley of Curses	Decreases a target's Endurance by 9% for 21 seconds.	27084		1	0	500	4	0	6
27085	elementalist	Resurrect	Hearty Resurrect	Restores 100% of HP and MP upon resurrecting.	27085		1	0	500	4	0	6
27086	elementalist	Contagion	Lingering Contagion	Increases effect duration by $value.	27086	61	0	0	240	5	0	6
27087	elementalist	Boomerang Pulse	Brilliant Boomerang Pulse	Reduces MP cost by $value.	27087	63	0	0	400	3	0	6
27088	elementalist	Boomerang Pulse	Energetic Boomerang Pulse	Decreases cooldown by $value.	27088	63	0	0	500	4	0	6
27089	elementalist	Boomerang Pulse	Energetic Boomerang Pulse	Decreases cooldown by $value.	27089		1	27088	550	3	0	6
27090	elementalist	Vow of Rebirth	Multiplicative Vow of Rebirth	Increases number of lock-on targets by $value.	27090		2	0	500	3	0	6
27091	elementalist	Metamorphic Blast	Empowered Metamorphic Blast	Increases skill damage by $value.	27091		2	27012	285	3	0	6
27092	elementalist	Corruption Ring	Grounding Corruption Ring	Reduces damage taken by $value while casting.	27092		1	27015	295	3	0	6
27093	elementalist	Resurrect	Energetic Resurrect	Decreases cooldown by $value.	27093		1	27029	365	4	0	6
27094	elementalist	Thrall of Protection	Empowered Thrall of Protection	Increases the thrall's damage by 30%	27094		1	27051	260	4	0	6
27095	elementalist	Teleport Jaunt	Energetic Teleport Jaunt	Decreases cooldown by $value.	27095		2	27016	500	2	0	6
27096	elementalist	Titanic Favor	Longshot Titanic Favor	Increases range by 5 meters.	27096		2	27060	475	2	0	6
27097	elementalist	Retaliate	Opportunistic Retaliate	Eliminates the cooldown of Teleport Jaunt.	27097		2	27072	500	2	0	6
27098	elementalist	Thrall of Protection	United Thrall of Protection	Increases the Endurance of all party members by 10% for 10 minutes.	27098		2	27076	490	2	0	6
27099	elementalist	Warding Totem	Restorative Warding Totem	Increases HP recovery by 25%	27099		2	27078	385	3	0	6
27100	elementalist	Volley of Curses	Enfeebling Volley of Curses	Decreases a target's Endurance by 9% for 21 seconds.	27100		2	27084	500	3	0	6
27101	elementalist	Contagion	Lingering Contagion	Increases effect duration by $value.	27101		1	27086	240	4	0	6
27102	elementalist	Metamorphic Blast	Persistent Metamorphic Blast	$prob chance to eliminate cooldown.	27102	20	0	0	400	4	0	6
28000	priest	Heal Thyself	Restorative Heal Thyself	Increases HP recovery by $value.	28000	20	0	0	390	5	0	6
28001	priest	Healing Circle	Restorative Healing Circle	Increases HP recovery by $value.	28001	26	0	0	375	5	0	6
28002	priest	Regeneration Circle	Lingering Regeneration Circle	Increases effect duration by $value.	28002	20	0	0	305	5	0	6
28003	priest	Focus Heal	Multiplicative Focus Heal	Increases number of lock-on targets by $value.	28003	20	0	0	500	2	0	6
28004	priest	Kaia's Shield	Energetic Kaia's Shield	Decreases cooldown by $value.	28004	42	0	0	500	4	0	6
28005	priest	Purifying Circle	Energetic Purifying Circle	Decreases cooldown by $value.	28005	20	0	0	500	2	0	6
28006	priest	Blessing of Shakan	Lingering Blessing of Shakan	Increases effect duration by $value.	28006	26	0	0	400	2	0	6
28009	priest	Blessing of Balder	Lingering Blessing of Balder	Increases effect duration by $value.	28009	34	0	0	365	2	0	6
28012	priest	Divine Radiance	Empowered Divine Radiance	Increases skill damage by $value.	28012	20	0	0	325	3	0	6
28013	priest	Metamorphic Blast	Brilliant Metamorphic Blast	Reduces MP cost by $value.	28013	20	0	0	240	4	0	6
28014	priest	Shocking Implosion	Powerlinked Shocking Implosion	Increases skill damage of Final Reprisal by 25% for a few seconds.	28014	20	0	0	295	5	0	6
28018	priest	Regeneration Circle	Energetic Regeneration Circle	Decreases cooldown by $value.	28018	20	0	0	190	4	0	6
28019	priest	Mana Infusion	Spirited Mana Infusion	Increases MP replenishment by $value.	28019	20	0	0	265	5	0	6
28020	priest	Mana Extraction	Past Glyph Shard	This old fragmented glyph is no longer used.	28020		0	0		2	0	6
28021	priest	Prayer of Peace	Hastened Prayer of Peace	Speeds casting by $value.	28021	36	0	0	195	3	0	6
28022	priest	Arise	Energetic Arise	Decreases cooldown by $value.	28022	24	0	0	380	2	0	6
28023	priest	Retaliate	Empowered Retaliate	Increases skill damage by $value.	28023	20	0	0	225	3	0	6
28024	priest	Triple Nemesis	Powerlinked Triple Nemesis	Increases skill damage of Metamorphic Blast by 25% for a few seconds.	28024	20	0	0	275	5	0	6
28026	priest	Resurrect	Brilliant Resurrect	Reduces MP cost by $value.	28026	20	0	0	160	4	0	6
28027	priest	Blessing of Shakan	Boosted Blessing of Shakan	Increases the non-combat Movement Speed bonus by an additional $value.	28027	20	0	0	420	3	0	6
28028	priest	Summon Party	Brilliant Summon Party	Reduces MP cost by $value.	28028	22	0	0	155	2	0	6
28030	priest	Fiery Escape	Brilliant Fiery Escape	Reduces MP cost by $value.	28030	20	0	0	150	4	0	6
28031	priest	Mana Charge	Hastened Mana Charge	Speeds charging by $value.	28031	20	0	0	500	3	0	6
28032	priest	Resurrect	Energetic Resurrect	Decreases cooldown by $value.	28032	20	0	0	345	3	0	6
28033	priest	Retaliate	Energetic Retaliate	Decreases cooldown by $value.	28033	20	0	0	335	3	0	6
28034	priest	Ishara's Lullaby	Energetic Ishara's Lullaby	Decreases cooldown by $value.	28034	20	0	0	370	3	0	6
28035	priest	Guardian Sanctuary	Energetic Guardian Sanctuary	Decreases cooldown by $value.	28035	50	0	0	315	4	0	6
28036	priest	Divine Respite	Energetic Divine Respite	Decreases cooldown by $value.	28036	56	0	0	250	4	0	6
28037	priest	Plague of Exhaustion	Energetic Plague of Exhaustion	Decreases cooldown by $value.	28037	58	0	0	260	4	0	6
28038	priest	Regeneration Circle	Influential Regeneration Circle	Reduces MP cost of Focus Heal by 85 for a few seconds.	28038	20	0	0	145	3	0	6
28039	priest	Mana Charge	Longshot Mana Charge	Increases range by 4 meters.	28039	20	0	0	500	2	0	6
28040	priest	Kaia's Shield	Grounded Kaia's Shield	Increases caster's Endurance by 30% for 12 seconds.	28040	42	0	0	415	5	0	6
28041	priest	Blessing of Shakan	Fleetfooted Blessing of Shakan	Increases caster's Combat Movement Speed by 15 for 10 minutes.	28041	20	0	0	500	3	0	6
28042	priest	Summon Party	Energetic Summon Party	Decreases cooldown by $value.	28042	22	0	0	290	1	0	6
28043	priest	Mana Charge	Powerlinked Mana Charge	Increases skill damage of Shocking Implosion by 25% for a few seconds.	28043	20	0	0	175	4	0	6
28044	priest	Mana Infusion	Hastened Mana Infusion	Speeds casting by $value.	28044	20	0	0	270	3	0	6
28045	priest	Resurrect	Hastened Resurrect	Speeds casting by $value.	28045	20	0	0	405	4	0	6
28046	priest	Energy Stars	Lingering Energy Stars	Increases effect duration by $value.	28046	40	0	0	500	5	0	6
28047	priest	Energy Stars	Savage Energy Stars	Increases effect of Energy Stars by $value.	28047	40	0	0	500	5	0	6
28048	priest	Restorative Burst	Lingering Restorative Burst	Increases effect duration by $value.	28048	20	0	0	500	3	0	6
28049	priest	Restorative Burst	Brilliant Restorative Burst	Reduces MP cost by $value.	28049	20	0	0	200	4	0	6
28050	priest	Final Reprisal	Brilliant Final Reprisal	Reduces MP cost by $value.	28050	20	0	0	230	4	0	6
28051	priest	Final Reprisal	Persistent Final Reprisal	$prob chance to eliminate cooldown.	28051	20	0	0	310	6	0	6
28052	priest	Final Reprisal	Slowing Final Reprisal	$prob chance to decrease opponent's Movement Speed by 30% for 4 seconds.	28052	20	0	0	255	5	0	6
28053	priest	Metamorphic Blast	Numbing Metamorphic Blast	$prob chance to decrease opponent's Attack Speed by 15% for 7 seconds.	28053	20	0	0	285	4	0	6
28054	priest	Triple Nemesis	Enfeebling Triple Nemesis	$prob chance to decrease a target's Endurance by 10% for 12 seconds.$BRDoes not stack with Kaia's Binding.	28054	20	0	0	500	4	0	6
28055	priest	Focus Heal	Longshot Focus Heal	Increases range by 3 meters.	28055	20	0	0	500	3	0	6
