equipmentId	balance	countOfSlot	def	impact	maxAtk	minAtk	passivityLinkG	part
21310200	14	0	35	0	0	0	220300	FEET
21310250	15	0	36	0	0	0	220300	FEET
21310300	17	0	41	0	0	0	220301	FEET
21310350	18	0	42	0	0	0	220301	FEET
21310400	21	0	44	0	0	0	220302	FEET
21310450	22	0	46	0	0	0	220302	FEET
21310500	11	0	31	0	0	0		FEET
21310550	11	0	32	0	0	0		FEET
21311100	12	0	34	0	0	0		FEET
21311150	12	0	35	0	0	0		FEET
21311200	16	0	38	0	0	0	220300	FEET
21311250	17	0	39	0	0	0	220300	FEET
21311300	19	0	44	0	0	0	220301	FEET
21311350	20	0	46	0	0	0	220301	FEET
21311400	23	0	48	0	0	0	220302	FEET
21311450	25	0	50	0	0	0	220302	FEET
21311500	12	0	34	0	0	0		FEET
21311550	12	0	35	0	0	0		FEET
21312100	13	0	36	0	0	0		FEET
21312150	13	0	38	0	0	0		FEET
21312200	17	0	41	0	0	0	220300	FEET
21312250	18	0	43	0	0	0	220300	FEET
21312300	20	0	47	0	0	0	220301	FEET
21312350	21	0	49	0	0	0	220301	FEET
21312400	25	0	52	0	0	0	220302	FEET
21312450	27	0	54	0	0	0	220302	FEET
21312500	13	0	36	0	0	0		FEET
21312550	13	0	38	0	0	0		FEET
21313100	14	0	39	0	0	0		FEET
21313150	15	0	41	0	0	0		FEET
21313200	19	0	44	0	0	0	220300	FEET
21313250	20	0	46	0	0	0	220300	FEET
21313300	22	0	51	0	0	0	220301	FEET
21313350	24	0	53	0	0	0	220301	FEET
21313400	28	0	56	0	0	0	220302	FEET
21313450	30	0	59	0	0	0	220302	FEET
21313500	14	0	39	0	0	0		FEET
21313550	15	0	41	0	0	0		FEET
21314100	16	0	43	0	0	0		FEET
21314150	17	0	44	0	0	0		FEET
21314200	21	0	48	0	0	0	220300	FEET
21314250	22	0	50	0	0	0	220300	FEET
21314300	25	0	55	0	0	0	220301	FEET
21314350	26	0	57	0	0	0	220301	FEET
21314400	31	0	61	0	0	0	220302	FEET
21314450	33	0	63	0	0	0	220302	FEET
21314500	16	0	43	0	0	0		FEET
21314550	17	0	44	0	0	0		FEET
21315100	17	0	46	0	0	0		FEET
21315150	18	0	48	0	0	0		FEET
21315200	23	0	51	0	0	0	220300	FEET
21315250	24	0	54	0	0	0	220300	FEET
21315300	27	0	59	0	0	0	220301	FEET
21315350	29	0	62	0	0	0	220301	FEET
21315400	34	0	65	0	0	0	220302	FEET
21315450	36	0	68	0	0	0	220302	FEET
21315500	17	0	46	0	0	0		FEET
21315550	18	0	48	0	0	0		FEET
21316100	19	0	50	0	0	0		FEET
21316150	20	0	51	0	0	0		FEET
21316200	25	0	56	0	0	0	220300	FEET
21316250	27	0	57	0	0	0	220300	FEET
21316300	30	0	65	0	0	0	220301	FEET
21316350	32	0	66	0	0	0	220301	FEET
21316400	38	0	71	0	0	0	220302	FEET
21316450	40	0	73	0	0	0	220302	FEET
21316500	19	0	50	0	0	0		FEET
21316550	20	0	51	0	0	0		FEET
21317100	21	0	53	0	0	0		FEET
21317150	22	0	56	0	0	0		FEET
21317200	28	0	60	0	0	0	220300	FEET
21317250	29	0	63	0	0	0	220300	FEET
21317300	33	0	69	0	0	0	220301	FEET
21317350	35	0	73	0	0	0	220301	FEET
21317400	42	0	76	0	0	0	220302	FEET
21317450	44	0	80	0	0	0	220302	FEET
21317500	21	0	53	0	0	0		FEET
21317550	22	0	56	0	0	0		FEET
21318100	23	0	58	0	0	0		FEET
21318150	24	0	60	0	0	0		FEET
21318200	31	0	65	0	0	0	220300	FEET
21318250	32	0	68	0	0	0	220300	FEET
21318300	37	0	75	0	0	0	220301	FEET
21318350	38	0	78	0	0	0	220301	FEET
21318400	46	0	83	0	0	0	220302	FEET
21318450	48	0	86	0	0	0	220302	FEET
21318500	23	0	58	0	0	0		FEET
21318550	24	0	60	0	0	0		FEET
21319100	26	0	62	0	0	0		FEET
21319150	27	0	65	0	0	0		FEET
21319200	34	0	70	0	0	0	220300	FEET
21319250	36	0	73	0	0	0	220300	FEET
21319300	41	0	81	0	0	0	220301	FEET
21319350	43	0	85	0	0	0	220301	FEET
21319400	51	0	89	0	0	0	220302	FEET
21319450	54	0	93	0	0	0	220302	FEET
21319500	26	0	62	0	0	0		FEET
21319550	27	0	65	0	0	0		FEET
21320100	28	0	67	0	0	0		FEET
21320150	29	0	70	0	0	0		FEET
21320200	37	0	76	0	0	0	220300	FEET
21320250	39	0	79	0	0	0	220300	FEET
21320300	44	0	87	0	0	0	220301	FEET
21320350	47	0	91	0	0	0	220301	FEET
21320400	56	0	96	0	0	0	220302	FEET
21320450	58	0	100	0	0	0	220302	FEET
21320500	28	0	67	0	0	0		FEET
21320550	29	0	70	0	0	0		FEET
21321100	31	0	73	0	0	0		FEET
21321150	32	0	76	0	0	0		FEET
21321200	41	0	82	0	0	0	220300	FEET
21321250	43	0	86	0	0	0	220300	FEET
21321300	49	0	95	0	0	0	220301	FEET
21321350	52	0	99	0	0	0	220301	FEET
21321400	61	0	104	0	0	0	220302	FEET
21321450	65	0	108	0	0	0	220302	FEET
21321500	31	0	73	0	0	0		FEET
21321550	32	0	76	0	0	0		FEET
21322100	34	0	79	0	0	0		FEET
21322150	36	0	82	0	0	0		FEET
21322200	45	0	89	0	0	0	220300	FEET
21322250	47	0	92	0	0	0	220300	FEET
21322300	54	0	102	0	0	0	220301	FEET
21322350	57	0	107	0	0	0	220301	FEET
21322400	67	0	112	0	0	0	220302	FEET
21322450	71	0	117	0	0	0	220302	FEET
21322500	34	0	79	0	0	0		FEET
21322550	36	0	82	0	0	0		FEET
21323100	37	0	85	0	0	0		FEET
21323150	39	0	88	0	0	0		FEET
21323200	50	0	95	0	0	0	220300	FEET
21323250	52	0	99	0	0	0	220300	FEET
21323300	59	0	110	0	0	0	220301	FEET
21323350	63	0	114	0	0	0	220301	FEET
21323400	74	0	121	0	0	0	220302	FEET
21323450	78	0	126	0	0	0	220302	FEET
21323500	37	0	85	0	0	0		FEET
21323550	39	0	88	0	0	0		FEET
21324100	41	0	92	0	0	0		FEET
21324150	43	0	95	0	0	0		FEET
21324200	55	0	103	0	0	0	220300	FEET
21324250	57	0	107	0	0	0	220300	FEET
21324300	65	0	119	0	0	0	220301	FEET
21324350	69	0	124	0	0	0	220301	FEET
21324400	82	0	131	0	0	0	220302	FEET
21324450	86	0	136	0	0	0	220302	FEET
21324500	41	0	92	0	0	0		FEET
21324550	43	0	95	0	0	0		FEET
21325100	45	0	99	0	0	0		FEET
21325150	48	0	103	0	0	0		FEET
21325200	60	0	111	0	0	0	220300	FEET
21325250	63	0	116	0	0	0	220300	FEET
21325300	72	0	129	0	0	0	220301	FEET
21325350	76	0	134	0	0	0	220301	FEET
21325400	90	0	141	0	0	0	220302	FEET
21325450	95	0	147	0	0	0	220302	FEET
21325500	45	0	99	0	0	0		FEET
21325550	48	0	103	0	0	0		FEET
21326100	50	0	107	0	0	0		FEET
21326150	52	0	111	0	0	0		FEET
21326200	66	0	120	0	0	0	220300	FEET
21326250	69	0	125	0	0	0	220300	FEET
21326300	79	0	139	0	0	0	220301	FEET
21326350	83	0	144	0	0	0	220301	FEET
21326400	99	0	152	0	0	0	220302	FEET
21326450	104	0	158	0	0	0	220302	FEET
21326500	50	0	107	0	0	0		FEET
21326550	52	0	111	0	0	0		FEET
21327100	55	0	115	0	0	0		FEET
21327150	57	0	120	0	0	0		FEET
21327200	72	0	130	0	0	0	220300	FEET
21327250	76	0	135	0	0	0	220300	FEET
21327300	87	0	150	0	0	0	220301	FEET
21327350	91	0	156	0	0	0	220301	FEET
21327400	108	0	164	0	0	0	220302	FEET
21327450	114	0	171	0	0	0	220302	FEET
21327500	55	0	115	0	0	0		FEET
21327550	57	0	120	0	0	0		FEET
21328100	60	0	125	0	0	0		FEET
21328150	63	0	130	0	0	0		FEET
21328200	80	0	140	0	0	0	220300	FEET
21328250	84	0	146	0	0	0	220300	FEET
21328300	95	0	162	0	0	0	220301	FEET
21328350	100	0	169	0	0	0	220301	FEET
21328400	119	0	178	0	0	0	220302	FEET
21328450	125	0	186	0	0	0	220302	FEET
21328500	60	0	125	0	0	0		FEET
21328550	63	0	130	0	0	0		FEET
21329100	66	0	135	0	0	0		FEET
21329150	69	0	140	0	0	0		FEET
21329200	88	0	152	0	0	0	220300	FEET
21329250	92	0	158	0	0	0	220300	FEET
21329300	105	0	175	0	0	0	220301	FEET
21329350	110	0	182	0	0	0	220301	FEET
21329400	131	0	192	0	0	0	220302	FEET
21329450	137	0	200	0	0	0	220302	FEET
21329500	66	0	135	0	0	0		FEET
21329550	69	0	140	0	0	0		FEET
21330100	72	0	145	0	0	0		FEET
21330150	76	0	151	0	0	0		FEET
21330200	96	0	164	0	0	0	220300	FEET
21330250	101	0	170	0	0	0	220300	FEET
21330300	115	0	189	0	0	0	220301	FEET
21330350	121	0	196	0	0	0	220301	FEET
21330400	144	0	207	0	0	0	220302	FEET
21330450	151	0	215	0	0	0	220302	FEET
21330500	72	0	145	0	0	0		FEET
21330550	76	0	151	0	0	0		FEET
21331100	80	0	157	0	0	0		FEET
21331150	83	0	163	0	0	0		FEET
21331200	106	0	177	0	0	0	220300	FEET
21331250	111	0	184	0	0	0	220300	FEET
21331300	127	0	204	0	0	0	220301	FEET
21331350	133	0	212	0	0	0	220301	FEET
21331400	159	0	224	0	0	0	220302	FEET
21331450	166	0	233	0	0	0	220302	FEET
21331500	80	0	157	0	0	0		FEET
21331550	83	0	163	0	0	0		FEET
21332100	88	0	170	0	0	0		FEET
21332150	92	0	176	0	0	0		FEET
21332200	117	0	191	0	0	0	220300	FEET
21332250	122	0	198	0	0	0	220300	FEET
21332300	139	0	221	0	0	0	220301	FEET
21332350	146	0	229	0	0	0	220301	FEET
21332400	174	0	242	0	0	0	220302	FEET
21332450	183	0	251	0	0	0	220302	FEET
21332500	88	0	170	0	0	0		FEET
21332550	92	0	176	0	0	0		FEET
21333100	96	0	183	0	0	0		FEET
21333150	101	0	191	0	0	0		FEET
21333200	128	0	206	0	0	0	220300	FEET
21333250	134	0	215	0	0	0	220300	FEET
21333300	153	0	239	0	0	0	220301	FEET
21333350	161	0	248	0	0	0	220301	FEET
21333400	192	0	262	0	0	0	220302	FEET
21333450	201	0	273	0	0	0	220302	FEET
21333500	96	0	183	0	0	0		FEET
21333550	101	0	191	0	0	0		FEET
21334100	106	0	198	0	0	0		FEET
21334150	111	0	206	0	0	0		FEET
21334200	141	0	223	0	0	0	220300	FEET
21334250	148	0	232	0	0	0	220300	FEET
21334300	168	0	257	0	0	0	220301	FEET
21334350	177	0	268	0	0	0	220301	FEET
21334400	211	0	282	0	0	0	220302	FEET
21334450	221	0	294	0	0	0	220302	FEET
21334500	106	0	198	0	0	0		FEET
21334550	111	0	206	0	0	0		FEET
21335100	117	0	214	0	0	0		FEET
21335150	122	0	222	0	0	0		FEET
21335200	155	0	241	0	0	0	220300	FEET
21335250	163	0	250	0	0	0	220300	FEET
21335300	185	0	278	0	0	0	220301	FEET
21335350	195	0	289	0	0	0	220301	FEET
21335400	232	0	305	0	0	0	220302	FEET
21335450	244	0	317	0	0	0	220302	FEET
21335500	117	0	214	0	0	0		FEET
21335550	122	0	222	0	0	0		FEET
21336100	128	0	230	0	0	0		FEET
21336150	135	0	240	0	0	0		FEET
21336200	171	0	259	0	0	0	220300	FEET
21336250	179	0	270	0	0	0	220300	FEET
21336300	204	0	300	0	0	0	220301	FEET
21336350	214	0	312	0	0	0	220301	FEET
21336400	255	0	329	0	0	0	220302	FEET
21336450	268	0	342	0	0	0	220302	FEET
21336500	128	0	230	0	0	0		FEET
21336550	135	0	240	0	0	0		FEET
21337100	141	0	249	0	0	0		FEET
21337150	148	0	259	0	0	0		FEET
21337200	188	0	280	0	0	0	220300	FEET
21337250	197	0	292	0	0	0	220300	FEET
21337300	224	0	324	0	0	0	220301	FEET
21337350	236	0	337	0	0	0	220301	FEET
21337400	281	0	355	0	0	0	220302	FEET
21337450	295	0	370	0	0	0	220302	FEET
21337500	141	0	249	0	0	0		FEET
21337550	148	0	259	0	0	0		FEET
21338100	155	0	269	0	0	0		FEET
21338150	163	0	280	0	0	0		FEET
21338200	206	0	303	0	0	0	220300	FEET
21338250	217	0	315	0	0	0	220300	FEET
21338300	247	0	350	0	0	0	220301	FEET
21338350	259	0	364	0	0	0	220301	FEET
21338400	309	0	384	0	0	0	220302	FEET
21338450	324	0	400	0	0	0	220302	FEET
21338500	155	0	269	0	0	0		FEET
21338550	163	0	280	0	0	0		FEET
21339100	171	0	291	0	0	0		FEET
21339150	179	0	302	0	0	0		FEET
21339200	227	0	327	0	0	0	220300	FEET
21339250	239	0	340	0	0	0	220300	FEET
21339300	272	0	378	0	0	0	220301	FEET
21339350	285	0	393	0	0	0	220301	FEET
21339400	340	0	415	0	0	0	220302	FEET
21339450	357	0	431	0	0	0	220302	FEET
21339500	171	0	291	0	0	0		FEET
21339550	179	0	302	0	0	0		FEET
21340100	188	0	314	0	0	0		FEET
21340150	197	0	327	0	0	0		FEET
21340200	250	0	354	0	0	0	220300	FEET
21340250	262	0	368	0	0	0	220300	FEET
21340300	299	0	409	0	0	0	220301	FEET
21340350	314	0	425	0	0	0	220301	FEET
21340400	374	0	448	0	0	0	220302	FEET
21340450	393	0	467	0	0	0	220302	FEET
21340500	188	0	314	0	0	0		FEET
21340550	197	0	327	0	0	0		FEET
21341100	207	0	339	0	0	0		FEET
21341150	217	0	353	0	0	0		FEET
21341200	275	0	382	0	0	0	220300	FEET
21341250	289	0	397	0	0	0	220300	FEET
21341300	329	0	441	0	0	0	220301	FEET
21341350	346	0	459	0	0	0	220301	FEET
21341400	412	0	484	0	0	0	220302	FEET
21341450	433	0	504	0	0	0	220302	FEET
21341500	207	0	339	0	0	0		FEET
21341550	217	0	353	0	0	0		FEET
21342100	228	0	366	0	0	0		FEET
21342150	239	0	381	0	0	0		FEET
21342200	303	0	412	0	0	0	220300	FEET
21342250	318	0	429	0	0	0	220300	FEET
21342300	362	0	476	0	0	0	220301	FEET
21342350	380	0	496	0	0	0	220301	FEET
21342400	453	0	522	0	0	0	220302	FEET
21342450	476	0	544	0	0	0	220302	FEET
21342500	228	0	366	0	0	0		FEET
21342550	239	0	381	0	0	0		FEET
21343100	250	0	395	0	0	0		FEET
21343150	263	0	411	0	0	0		FEET
21343200	333	0	445	0	0	0	220300	FEET
21343250	350	0	463	0	0	0	220300	FEET
21343300	398	0	514	0	0	0	220301	FEET
21343350	418	0	535	0	0	0	220301	FEET
21343400	498	0	564	0	0	0	220302	FEET
21343450	523	0	586	0	0	0	220302	FEET
21343500	250	0	395	0	0	0		FEET
21343550	263	0	411	0	0	0		FEET
21344100	276	0	427	0	0	0		FEET
21344150	289	0	444	0	0	0		FEET
21344200	367	0	481	0	0	0	220300	FEET
21344250	385	0	500	0	0	0	220300	FEET
21344300	438	0	555	0	0	0	220301	FEET
21344350	460	0	578	0	0	0	220301	FEET
21344400	549	0	609	0	0	0	220302	FEET
21344450	576	0	634	0	0	0	220302	FEET
21344500	276	0	427	0	0	0		FEET
21344550	289	0	444	0	0	0		FEET
21345100	303	0	461	0	0	0		FEET
21345150	318	0	479	0	0	0		FEET
21345200	403	0	519	0	0	0	220300	FEET
21345250	424	0	539	0	0	0	220300	FEET
21345300	482	0	600	0	0	0	220301	FEET
21345350	506	0	623	0	0	0	220301	FEET
21345400	603	0	658	0	0	0	220302	FEET
21345450	634	0	684	0	0	0	220302	FEET
21345500	303	0	461	0	0	0		FEET
21345550	318	0	479	0	0	0		FEET
21346100	334	0	498	0	0	0		FEET
21346150	351	0	518	0	0	0		FEET
21346200	444	0	560	0	0	0	220300	FEET
21346250	466	0	583	0	0	0	220300	FEET
21346300	530	0	648	0	0	0	220301	FEET
21346350	557	0	674	0	0	0	220301	FEET
21346400	664	0	710	0	0	0	220302	FEET
21346450	698	0	739	0	0	0	220302	FEET
21346500	334	0	498	0	0	0		FEET
21346550	351	0	518	0	0	0		FEET
21347100	367	0	538	0	0	0		FEET
21347150	385	0	559	0	0	0		FEET
21347200	488	0	605	0	0	0	220300	FEET
21347250	513	0	629	0	0	0	220300	FEET
21347300	584	0	700	0	0	0	220301	FEET
21347350	613	0	727	0	0	0	220301	FEET
21347400	730	0	767	0	0	0	220302	FEET
21347450	767	0	798	0	0	0	220302	FEET
21347500	367	0	538	0	0	0		FEET
21347550	385	0	559	0	0	0		FEET
21348100	404	0	581	0	0	0		FEET
21348150	424	0	604	0	0	0		FEET
21348200	537	0	654	0	0	0	220300	FEET
21348250	563	0	680	0	0	0	220300	FEET
21348300	642	0	756	0	0	0	220301	FEET
21348350	674	0	786	0	0	0	220301	FEET
21348400	803	0	829	0	0	0	220302	FEET
21348450	843	0	862	0	0	0	220302	FEET
21348500	404	0	581	0	0	0		FEET
21348550	424	0	604	0	0	0		FEET
21349100	444	0	627	0	0	0		FEET
21349150	466	0	652	0	0	0		FEET
21349200	591	0	707	0	0	0	220300	FEET
21349250	620	0	734	0	0	0	220300	FEET
21349300	706	0	816	0	0	0	220301	FEET
21349350	742	0	848	0	0	0	220301	FEET
21349400	884	0	895	0	0	0	220302	FEET
21349450	928	0	930	0	0	0	220302	FEET
21349500	444	0	627	0	0	0		FEET
21349550	466	0	652	0	0	0		FEET
21350100	489	0	677	0	0	0		FEET
21350150	513	0	704	0	0	0		FEET
21350200	650	0	763	0	0	0	220300	FEET
21350250	682	0	793	0	0	0	220300	FEET
21350300	777	0	881	0	0	0	220301	FEET
21350350	816	0	916	0	0	0	220301	FEET
21350400	972	0	966	0	0	0	220302	FEET
21350450	1021	0	1005	0	0	0	220302	FEET
21350500	489	0	677	0	0	0		FEET
21350550	513	0	704	0	0	0		FEET
21351100	538	0	731	0	0	0		FEET
21351150	564	0	761	0	0	0		FEET
21351200	715	0	824	0	0	0	220300	FEET
21351250	751	0	857	0	0	0	220300	FEET
21351300	855	0	952	0	0	0	220301	FEET
21351350	897	0	990	0	0	0	220301	FEET
21351400	1070	0	1044	0	0	0	220302	FEET
21351450	1123	0	1086	0	0	0	220302	FEET
21351500	538	0	731	0	0	0		FEET
21351550	564	0	761	0	0	0		FEET
21352100	591	0	790	0	0	0		FEET
21352150	621	0	822	0	0	0		FEET
21352200	786	0	890	0	0	0	220300	FEET
21352250	826	0	926	0	0	0	220300	FEET
21352300	940	0	1028	0	0	0	220301	FEET
21352350	987	0	1069	0	0	0	220301	FEET
21352400	1177	0	1128	0	0	0	220302	FEET
21352450	1236	0	1173	0	0	0	220302	FEET
21352500	591	0	790	0	0	0		FEET
21352550	621	0	822	0	0	0		FEET
21353100	650	0	854	0	0	0		FEET
21353150	683	0	883	0	0	0		FEET
21353200	865	0	961	0	0	0	220300	FEET
21353250	909	0	981	0	0	0	220300	FEET
21353300	1034	0	1111	0	0	0	220301	FEET
21353350	1086	0	1124	0	0	0	220301	FEET
21353400	1294	0	1218	0	0	0	220302	FEET
21353450	1359	0	1222	0	0	0	220302	FEET
21353500	650	0	854	0	0	0		FEET
21353550	683	0	883	0	0	0		FEET
21354100	716	0	912	0	0	0		FEET
21354150	751	0	943	0	0	0		FEET
21354200	952	0	1000	0	0	0	220300	FEET
21354250	999	0	1034	0	0	0	220300	FEET
21354300	1138	0	1133	0	0	0	220301	FEET
21354350	1195	0	1172	0	0	0	220301	FEET
21354400	1424	0	1222	0	0	0	220302	FEET
21354450	1495	0	1264	0	0	0	220302	FEET
21354500	716	0	912	0	0	0		FEET
21354550	751	0	943	0	0	0		FEET
21355100	787	0	974	0	0	0		FEET
21355150	826	0	1002	0	0	0		FEET
21355200	1047	0	1068	0	0	0	220300	FEET
21355250	1099	0	1085	0	0	0	220300	FEET
21355300	1251	0	1210	0	0	0	220301	FEET
21355350	1314	0	1218	0	0	0	220301	FEET
21355400	1566	0	1305	0	0	0	220302	FEET
21355450	1644	0	1301	0	0	0	220302	FEET
21355500	787	0	974	0	0	0		FEET
21355550	826	0	1002	0	0	0		FEET
21356100	866	0	1030	0	0	0		FEET
21356150	909	0	1059	0	0	0		FEET
21356200	1151	0	1101	0	0	0	220300	FEET
21356250	1209	0	1132	0	0	0	220300	FEET
21356300	1376	0	1223	0	0	0	220301	FEET
21356350	1445	0	1258	0	0	0	220301	FEET
21356400	1723	0	1293	0	0	0	220302	FEET
21356450	1808	0	1330	0	0	0	220302	FEET
21356500	866	0	1030	0	0	0		FEET
21356550	909	0	1059	0	0	0		FEET
21357100	952	0	1088	0	0	0		FEET
21357150	1000	0	1119	0	0	0		FEET
21357200	1266	0	1163	0	0	0	220300	FEET
21357250	1330	0	1196	0	0	0	220300	FEET
21357300	1514	0	1293	0	0	0	220301	FEET
21357350	1590	0	1329	0	0	0	220301	FEET
21357400	1895	0	1367	0	0	0	220302	FEET
21357450	1990	0	1405	0	0	0	220302	FEET
21357500	952	0	1088	0	0	0		FEET
21357550	1000	0	1119	0	0	0		FEET
21358100	1047	0	1150	0	0	0		FEET
21358150	1100	0	1183	0	0	0		FEET
21358200	1393	0	1229	0	0	0	220300	FEET
21358250	1463	0	1264	0	0	0	220300	FEET
21358300	1665	0	1366	0	0	0	220301	FEET
21358350	1749	0	1405	0	0	0	220301	FEET
21358400	2084	0	1445	0	0	0	220302	FEET
21358450	2189	0	1486	0	0	0	220302	FEET
21358500	1047	0	1150	0	0	0		FEET
21358550	1100	0	1183	0	0	0		FEET
21359100	1152	0	1216	0	0	0		FEET
21359150	1210	0	1251	0	0	0		FEET
21359200	1533	0	1300	0	0	0	220300	FEET
21359250	1609	0	1337	0	0	0	220300	FEET
21359300	1832	0	1445	0	0	0	220301	FEET
21359350	1924	0	1486	0	0	0	220301	FEET
21359400	2293	0	1527	0	0	0	220302	FEET
21359450	2408	0	1571	0	0	0	220302	FEET
21359500	1152	0	1216	0	0	0		FEET
21359550	1210	0	1251	0	0	0		FEET
21360100	1268	0	1285	0	0	0		FEET
21360150	1331	0	1322	0	0	0		FEET
21360200	1686	0	1373	0	0	0	220300	FEET
21360250	1770	0	1413	0	0	0	220300	FEET
21360300	2015	0	1527	0	0	0	220301	FEET
21360350	2116	0	1570	0	0	0	220301	FEET
21360400	2522	0	1614	0	0	0	220302	FEET
21360450	2649	0	1660	0	0	0	220302	FEET
21360500	1268	0	1285	0	0	0		FEET
21360550	1331	0	1322	0	0	0		FEET
21361100	1394	0	1359	0	0	0		FEET
21361150	1464	0	1398	0	0	0		FEET
21361200	1854	0	1452	0	0	0	220300	FEET
21361250	1947	0	1494	0	0	0	220300	FEET
21361300	2217	0	1614	0	0	0	220301	FEET
21361350	2327	0	1661	0	0	0	220301	FEET
21361400	2774	0	1707	0	0	0	220302	FEET
21361450	2913	0	1756	0	0	0	220302	FEET
21361500	1394	0	1359	0	0	0		FEET
21361550	1464	0	1398	0	0	0		FEET
21362100	1534	0	1436	0	0	0		FEET
21362150	1610	0	1477	0	0	0		FEET
21362200	2040	0	1535	0	0	0	220300	FEET
21362250	2142	0	1578	0	0	0	220300	FEET
21362300	2438	0	1706	0	0	0	220301	FEET
21362350	2561	0	1754	0	0	0	220301	FEET
21362400	3052	0	1804	0	0	0	220302	FEET
21362450	3205	0	1855	0	0	0	220302	FEET
21362500	1534	0	1436	0	0	0		FEET
21362550	1610	0	1477	0	0	0		FEET
21363100	1687	0	1518	0	0	0		FEET
21363150	1771	0	1561	0	0	0		FEET
21363200	2244	0	1622	0	0	0	220300	FEET
21363250	2356	0	1668	0	0	0	220300	FEET
21363300	2682	0	1803	0	0	0	220301	FEET
21363350	2816	0	1854	0	0	0	220301	FEET
21363400	3357	0	1906	0	0	0	220302	FEET
21363450	3525	0	1960	0	0	0	220302	FEET
21363500	1687	0	1518	0	0	0		FEET
21363550	1771	0	1561	0	0	0		FEET
21364100	1856	0	1605	0	0	0		FEET
21364150	1949	0	1651	0	0	0		FEET
21364200	2468	0	1715	0	0	0	220300	FEET
21364250	2592	0	1764	0	0	0	220300	FEET
21364300	2951	0	1906	0	0	0	220301	FEET
21364350	3098	0	1961	0	0	0	220301	FEET
21364400	3693	0	2015	0	0	0	220302	FEET
21364450	3878	0	2073	0	0	0	220302	FEET
21364500	1856	0	1605	0	0	0		FEET
21364550	1949	0	1651	0	0	0		FEET
21365100	2041	0	1696	0	0	0		FEET
21365150	2143	0	1744	0	0	0		FEET
21365200	2715	0	1813	0	0	0	220300	FEET
21365250	2851	0	1864	0	0	0	220300	FEET
21365300	3246	0	2015	0	0	0	220301	FEET
21365350	3408	0	2072	0	0	0	220301	FEET
21365400	4062	0	2130	0	0	0	220302	FEET
21365450	4266	0	2190	0	0	0	220302	FEET
21365500	2041	0	1696	0	0	0		FEET
21365550	4266	0	2190	0	0	0		FEET
21366100	2246	0	1793	0	0	0		FEET
21366150	2358	0	1844	0	0	0		FEET
21366200	2987	0	1916	0	0	0	220300	FEET
21366250	3136	0	1970	0	0	0	220300	FEET
21366300	3571	0	2129	0	0	0	220301	FEET
21366350	3749	0	2190	0	0	0	220301	FEET
21366400	4469	0	2251	0	0	0	220302	FEET
21366450	4692	0	2316	0	0	0	220302	FEET
21366500	4469	0	2251	0	0	0		FEET
21366550	4692	0	2316	0	0	0		FEET
21367100	2470	0	1895	0	0	0		FEET
21367150	2594	0	1949	0	0	0		FEET
21367200	3285	0	2025	0	0	0	220300	FEET
21367250	3450	0	2083	0	0	0	220300	FEET
21367300	3928	0	2251	0	0	0	220301	FEET
21367350	4124	0	2315	0	0	0	220301	FEET
21367400	4916	0	2380	0	0	0	220302	FEET
21367450	5161	0	2447	0	0	0	220302	FEET
21367500	4916	0	2380	0	0	0		FEET
21367550	5161	0	2447	0	0	0		FEET
21368100	2717	0	2003	0	0	0		FEET
21368150	2853	0	2060	0	0	0		FEET
21368200	3614	0	2140	0	0	0	220300	FEET
21368250	3795	0	2201	0	0	0	220300	FEET
21368300	4320	0	2379	0	0	0	220301	FEET
21368350	4537	0	2447	0	0	0	220301	FEET
21368400	5407	0	2515	0	0	0	220302	FEET
21368450	5678	0	2587	0	0	0	220302	FEET
21368500	5407	0	2515	0	0	0		FEET
21368550	5678	0	2587	0	0	0		FEET
21369100	2989	0	2117	0	0	0		FEET
21369150	3138	0	2178	0	0	0		FEET
21369200	3975	0	2263	0	0	0	220300	FEET
21369250	4174	0	2327	0	0	0	220300	FEET
21369300	4753	0	2515	0	0	0	220301	FEET
21369350	4990	0	2587	0	0	0	220301	FEET
21369400	5948	0	2659	0	0	0	220302	FEET
21369450	6246	0	2735	0	0	0	220302	FEET
21369500	5948	0	2659	0	0	0		FEET
21369550	6246	0	2735	0	0	0		FEET
21370100	3288	0	2238	0	0	0		FEET
21370150	3452	0	2302	0	0	0		FEET
21370200	4373	0	2391	0	0	0	220300	FEET
21370250	4591	0	2460	0	0	0	220300	FEET
21370300	5228	0	2658	0	0	0	220301	FEET
21370350	5489	0	2734	0	0	0	220301	FEET
21370400	6543	0	2810	0	0	0	220302	FEET
21370450	6870	0	2891	0	0	0	220302	FEET
21370500	6543	0	2810	0	0	0		FEET
21370550	6870	0	2891	0	0	0		FEET
21371100	3617	0	2365	0	0	0		FEET
21371150	3797	0	2433	0	0	0		FEET
21371200	4810	0	2528	0	0	0	220300	FEET
21371250	5051	0	2600	0	0	0	220300	FEET
21371300	5750	0	2810	0	0	0	220301	FEET
21371301	5750	0	2810	0	0	0	220301	FEET
21371350	6038	0	2890	0	0	0	220301	FEET
21371400	7197	0	2970	0	0	0	220302	FEET
21371450	7557	0	3055	0	0	0	220302	FEET
21371500	7197	0	2970	0	0	0		FEET
21371550	7557	0	3055	0	0	0		FEET
21372100	3978	0	2500	0	0	0		FEET
21372150	4177	0	2571	0	0	0		FEET
21372200	5291	0	2671	0	0	0	220300	FEET
21372250	5556	0	2747	0	0	0	220300	FEET
