id	name	level	value1	value2	value3	value4	skillCategoryId	sortNum	spendEp	usableClass	userLevel	epLevel	spentEp	totalEp	perkId	perkLevel	id2	prob
861600	?? ?? ?? 47	47	578				6016	861600	1	Archer	10	0	0	99			88616000	1
861600	?? ?? ?? 48	48	584				6016	861600	1	Archer	10	0	0	101			88616000	1
861600	?? ?? ?? 49	49	591				6016	861600	1	Archer	10	0	0	103			88616000	1
861600	?? ?? ?? 50	50	597				6016	861600	1	Archer	10	0	0	105			88616000	1
861600	?? ?? ?? 51	51	603				6016	861600	1	Archer	10	0	0	107			88616000	1
861600	?? ?? ?? 52	52	609				6016	861600	1	Archer	10	0	0	109			88616000	1
861600	?? ?? ?? 53	53	615				6016	861600	1	Archer	10	0	0	111			88616000	1
861600	?? ?? ?? 54	54	621				6016	861600	1	Archer	10	0	0	113			88616000	1
861600	?? ?? ?? 55	55	627				6016	861600	1	Archer	10	0	0	115			88616000	1
861600	?? ?? ?? 56	56	633				6016	861600	1	Archer	10	0	0	117			88616000	1
861600	?? ?? ?? 57	57	639				6016	861600	1	Archer	10	0	0	119			88616000	1
861600	?? ?? ?? 58	58	645				6016	861600	1	Archer	10	0	0	121			88616000	1
861600	?? ?? ?? 59	59	651				6016	861600	1	Archer	10	0	0	123			88616000	1
861600	?? ?? ?? 60	60	657				6016	861600	1	Archer	10	0	0	125			88616000	1
861600	?? ?? ?? 61	61	663				6016	861600	1	Archer	10	0	0	127			88616000	1
861600	?? ?? ?? 62	62	669				6016	861600	1	Archer	10	0	0	129			88616000	1
861600	?? ?? ?? 63	63	675				6016	861600	1	Archer	10	0	0	131			88616000	1
861600	?? ?? ?? 64	64	681				6016	861600	1	Archer	10	0	0	133			88616000	1
861600	?? ?? ?? 65	65	687				6016	861600	1	Archer	10	0	0	135			88616000	1
861600	?? ?? ?? 66	66	693				6016	861600	1	Archer	10	0	0	137			88616000	1
861600	?? ?? ?? 67	67	699				6016	861600	1	Archer	10	0	0	139			88616000	1
861600	?? ?? ?? 68	68	705				6016	861600	1	Archer	10	0	0	141			88616000	1
861600	?? ?? ?? 69	69	711				6016	861600	1	Archer	10	0	0	143			88616000	1
861600	?? ?? ?? 70	70	717				6016	861600	1	Archer	10	0	0	145			88616000	1
861600	?? ?? ?? 71	71	723				6016	861600	1	Archer	10	0	0	147			88616000	1
861600	?? ?? ?? 72	72	729				6016	861600	1	Archer	10	0	0	149			88616000	1
861600	?? ?? ?? 73	73	735				6016	861600	1	Archer	10	0	0	151			88616000	1
861600	?? ?? ?? 74	74	741				6016	861600	1	Archer	10	0	0	153			88616000	1
861600	?? ?? ?? 75	75	747				6016	861600	1	Archer	10	0	0	155			88616000	1
861600	?? ?? ?? 76	76	753				6016	861600	1	Archer	10	0	0	157			88616000	1
861600	?? ?? ?? 77	77	759				6016	861600	1	Archer	10	0	0	159			88616000	1
861600	?? ?? ?? 78	78	765				6016	861600	1	Archer	10	0	0	161			88616000	1
861600	?? ?? ?? 79	79	771				6016	861600	1	Archer	10	0	0	163			88616000	1
861600	?? ?? ?? 80	80	777				6016	861600	1	Archer	10	0	0	165			88616000	1
861600	?? ?? ?? 81	81	783				6016	861600	1	Archer	10	0	0	167			88616000	1
861600	?? ?? ?? 82	82	789				6016	861600	1	Archer	10	0	0	169			88616000	1
861600	?? ?? ?? 83	83	795				6016	861600	1	Archer	10	0	0	171			88616000	1
861600	?? ?? ?? 84	84	801				6016	861600	1	Archer	10	0	0	173			88616000	1
861600	?? ?? ?? 85	85	807				6016	861600	1	Archer	10	0	0	175			88616000	1
861600	?? ?? ?? 86	86	813				6016	861600	1	Archer	10	0	0	177			88616000	1
861600	?? ?? ?? 87	87	819				6016	861600	1	Archer	10	0	0	179			88616000	1
861600	?? ?? ?? 88	88	825				6016	861600	1	Archer	10	0	0	181			88616000	1
861600	?? ?? ?? 89	89	831				6016	861600	1	Archer	10	0	0	183			88616000	1
861600	?? ?? ?? 90	90	837				6016	861600	1	Archer	10	0	0	185			88616000	1
861600	?? ?? ?? 91	91	843				6016	861600	1	Archer	10	0	0	187			88616000	1
861600	?? ?? ?? 92	92	849				6016	861600	1	Archer	10	0	0	189			88616000	1
861600	?? ?? ?? 93	93	855				6016	861600	1	Archer	10	0	0	191			88616000	1
861600	?? ?? ?? 94	94	861				6016	861600	1	Archer	10	0	0	193			88616000	1
861600	?? ?? ?? 95	95	867				6016	861600	1	Archer	10	0	0	195			88616000	1
861600	?? ?? ?? 96	96	873				6016	861600	1	Archer	10	0	0	197			88616000	1
861600	?? ?? ?? 97	97	879				6016	861600	1	Archer	10	0	0	199			88616000	1
861600	?? ?? ?? 98	98	885				6016	861600	1	Archer	10	0	0	201			88616000	1
861600	?? ?? ?? 99	99	891				6016	861600	1	Archer	10	0	0	203			88616000	1
861610	?? ?? ??? 1	1	6				6016	861610	1	Archer	10	0	0	9			88616100	0,06
861610	?? ?? ??? 2	2	7				6016	861610	1	Archer	10	0	0	14			88616100	0,07
861610	?? ?? ??? 3	3	8				6016	861610	1	Archer	10	0	0	19			88616100	0,08
861610	?? ?? ??? 4	4	9				6016	861610	1	Archer	10	0	0	24			88616100	0,09
861610	?? ?? ??? 5	5	10				6016	861610	1	Archer	10	0	0	29			88616100	0,1
861610	?? ?? ??? 6	6	11				6016	861610	2	Archer	10	0	0	34			88616100	0,11
861610	?? ?? ??? 7	7	12				6016	861610	2	Archer	10	0	0	39			88616100	0,12
861610	?? ?? ??? 8	8	13				6016	861610	2	Archer	10	0	0	44			88616100	0,13
861610	?? ?? ??? 9	9	14				6016	861610	2	Archer	10	0	0	49			88616100	0,14
861610	?? ?? ??? 10	10	15				6016	861610	2	Archer	10	0	0	54			88616100	0,15
861610	?? ?? ??? 11	11	16				6016	861610	3	Archer	10	0	0	59			88616100	0,16
861610	?? ?? ??? 12	12	17				6016	861610	3	Archer	10	0	0	64			88616100	0,17
861610	?? ?? ??? 13	13	18				6016	861610	3	Archer	10	0	0	69			88616100	0,18
861610	?? ?? ??? 14	14	19				6016	861610	3	Archer	10	0	0	74			88616100	0,19
861610	?? ?? ??? 15	15	20				6016	861610	3	Archer	10	0	0	79			88616100	0,2
861800	?? ?? ?? 1	1	32				6018	861800	1	Archer	8	0	0	8			88618000	1
861800	?? ?? ?? 2	2	62				6018	861800	1	Archer	8	0	0	10			88618000	1
861800	?? ?? ?? 3	3	90				6018	861800	1	Archer	8	0	0	12			88618000	1
861800	?? ?? ?? 4	4	116				6018	861800	1	Archer	8	0	0	14			88618000	1
861800	?? ?? ?? 5	5	141				6018	861800	1	Archer	8	0	0	16			88618000	1
861800	?? ?? ?? 6	6	164				6018	861800	1	Archer	8	0	0	18			88618000	1
861800	?? ?? ?? 7	7	186				6018	861800	1	Archer	8	0	0	20			88618000	1
861800	?? ?? ?? 8	8	206				6018	861800	1	Archer	8	0	0	22			88618000	1
861800	?? ?? ?? 9	9	225				6018	861800	1	Archer	8	0	0	24			88618000	1
861800	?? ?? ?? 10	10	243				6018	861800	1	Archer	8	0	0	26			88618000	1
861800	?? ?? ?? 11	11	260				6018	861800	1	Archer	8	0	0	28			88618000	1
861800	?? ?? ?? 12	12	276				6018	861800	1	Archer	8	0	0	30			88618000	1
861800	?? ?? ?? 13	13	291				6018	861800	1	Archer	8	0	0	32			88618000	1
861800	?? ?? ?? 14	14	306				6018	861800	1	Archer	8	0	0	34			88618000	1
861800	?? ?? ?? 15	15	319				6018	861800	1	Archer	8	0	0	36			88618000	1
861800	?? ?? ?? 16	16	332				6018	861800	1	Archer	8	0	0	38			88618000	1
861800	?? ?? ?? 17	17	344				6018	861800	1	Archer	8	0	0	40			88618000	1
861800	?? ?? ?? 18	18	356				6018	861800	1	Archer	8	0	0	42			88618000	1
861800	?? ?? ?? 19	19	367				6018	861800	1	Archer	8	0	0	44			88618000	1
861800	?? ?? ?? 20	20	378				6018	861800	1	Archer	8	0	0	46			88618000	1
861800	?? ?? ?? 21	21	388				6018	861800	1	Archer	8	0	0	48			88618000	1
861800	?? ?? ?? 22	22	398				6018	861800	1	Archer	8	0	0	50			88618000	1
861800	?? ?? ?? 23	23	407				6018	861800	1	Archer	8	0	0	52			88618000	1
861800	?? ?? ?? 24	24	416				6018	861800	1	Archer	8	0	0	54			88618000	1
861800	?? ?? ?? 25	25	425				6018	861800	1	Archer	8	0	0	56			88618000	1
861800	?? ?? ?? 26	26	434				6018	861800	1	Archer	8	0	0	58			88618000	1
861800	?? ?? ?? 27	27	442				6018	861800	1	Archer	8	0	0	60			88618000	1
861800	?? ?? ?? 28	28	450				6018	861800	1	Archer	8	0	0	62			88618000	1
861800	?? ?? ?? 29	29	458				6018	861800	1	Archer	8	0	0	64			88618000	1
861800	?? ?? ?? 30	30	465				6018	861800	1	Archer	8	0	0	66			88618000	1
861800	?? ?? ?? 31	31	473				6018	861800	1	Archer	8	0	0	68			88618000	1
861800	?? ?? ?? 32	32	480				6018	861800	1	Archer	8	0	0	70			88618000	1
861800	?? ?? ?? 33	33	487				6018	861800	1	Archer	8	0	0	72			88618000	1
861800	?? ?? ?? 34	34	494				6018	861800	1	Archer	8	0	0	74			88618000	1
861800	?? ?? ?? 35	35	501				6018	861800	1	Archer	8	0	0	76			88618000	1
861800	?? ?? ?? 36	36	508				6018	861800	1	Archer	8	0	0	78			88618000	1
861800	?? ?? ?? 37	37	514				6018	861800	1	Archer	8	0	0	80			88618000	1
861800	?? ?? ?? 38	38	521				6018	861800	1	Archer	8	0	0	82			88618000	1
861800	?? ?? ?? 39	39	528				6018	861800	1	Archer	8	0	0	84			88618000	1
861800	?? ?? ?? 40	40	534				6018	861800	1	Archer	8	0	0	86			88618000	1
861800	?? ?? ?? 41	41	541				6018	861800	1	Archer	8	0	0	88			88618000	1
861800	?? ?? ?? 42	42	547				6018	861800	1	Archer	8	0	0	90			88618000	1
861800	?? ?? ?? 43	43	553				6018	861800	1	Archer	8	0	0	92			88618000	1
861800	?? ?? ?? 44	44	560				6018	861800	1	Archer	8	0	0	94			88618000	1
861800	?? ?? ?? 45	45	566				6018	861800	1	Archer	8	0	0	96			88618000	1
861800	?? ?? ?? 46	46	572				6018	861800	1	Archer	8	0	0	98			88618000	1
861800	?? ?? ?? 47	47	578				6018	861800	1	Archer	8	0	0	100			88618000	1
861800	?? ?? ?? 48	48	584				6018	861800	1	Archer	8	0	0	102			88618000	1
861800	?? ?? ?? 49	49	591				6018	861800	1	Archer	8	0	0	104			88618000	1
861800	?? ?? ?? 50	50	597				6018	861800	1	Archer	8	0	0	106			88618000	1
861800	?? ?? ?? 51	51	603				6018	861800	1	Archer	8	0	0	108			88618000	1
861800	?? ?? ?? 52	52	609				6018	861800	1	Archer	8	0	0	110			88618000	1
861800	?? ?? ?? 53	53	615				6018	861800	1	Archer	8	0	0	112			88618000	1
861800	?? ?? ?? 54	54	621				6018	861800	1	Archer	8	0	0	114			88618000	1
861800	?? ?? ?? 55	55	627				6018	861800	1	Archer	8	0	0	116			88618000	1
861800	?? ?? ?? 56	56	633				6018	861800	1	Archer	8	0	0	118			88618000	1
861800	?? ?? ?? 57	57	639				6018	861800	1	Archer	8	0	0	120			88618000	1
861800	?? ?? ?? 58	58	645				6018	861800	1	Archer	8	0	0	122			88618000	1
861800	?? ?? ?? 59	59	651				6018	861800	1	Archer	8	0	0	124			88618000	1
861800	?? ?? ?? 60	60	657				6018	861800	1	Archer	8	0	0	126			88618000	1
861800	?? ?? ?? 61	61	663				6018	861800	1	Archer	8	0	0	128			88618000	1
861800	?? ?? ?? 62	62	669				6018	861800	1	Archer	8	0	0	130			88618000	1
861800	?? ?? ?? 63	63	675				6018	861800	1	Archer	8	0	0	132			88618000	1
861800	?? ?? ?? 64	64	681				6018	861800	1	Archer	8	0	0	134			88618000	1
861800	?? ?? ?? 65	65	687				6018	861800	1	Archer	8	0	0	136			88618000	1
861800	?? ?? ?? 66	66	693				6018	861800	1	Archer	8	0	0	138			88618000	1
861800	?? ?? ?? 67	67	699				6018	861800	1	Archer	8	0	0	140			88618000	1
861800	?? ?? ?? 68	68	705				6018	861800	1	Archer	8	0	0	142			88618000	1
861800	?? ?? ?? 69	69	711				6018	861800	1	Archer	8	0	0	144			88618000	1
861800	?? ?? ?? 70	70	717				6018	861800	1	Archer	8	0	0	146			88618000	1
861800	?? ?? ?? 71	71	723				6018	861800	1	Archer	8	0	0	148			88618000	1
861800	?? ?? ?? 72	72	729				6018	861800	1	Archer	8	0	0	150			88618000	1
861800	?? ?? ?? 73	73	735				6018	861800	1	Archer	8	0	0	152			88618000	1
861800	?? ?? ?? 74	74	741				6018	861800	1	Archer	8	0	0	154			88618000	1
861800	?? ?? ?? 75	75	747				6018	861800	1	Archer	8	0	0	156			88618000	1
861800	?? ?? ?? 76	76	753				6018	861800	1	Archer	8	0	0	158			88618000	1
861800	?? ?? ?? 77	77	759				6018	861800	1	Archer	8	0	0	160			88618000	1
861800	?? ?? ?? 78	78	765				6018	861800	1	Archer	8	0	0	162			88618000	1
861800	?? ?? ?? 79	79	771				6018	861800	1	Archer	8	0	0	164			88618000	1
861800	?? ?? ?? 80	80	777				6018	861800	1	Archer	8	0	0	166			88618000	1
861800	?? ?? ?? 81	81	783				6018	861800	1	Archer	8	0	0	168			88618000	1
861800	?? ?? ?? 82	82	789				6018	861800	1	Archer	8	0	0	170			88618000	1
861800	?? ?? ?? 83	83	795				6018	861800	1	Archer	8	0	0	172			88618000	1
861800	?? ?? ?? 84	84	801				6018	861800	1	Archer	8	0	0	174			88618000	1
861800	?? ?? ?? 85	85	807				6018	861800	1	Archer	8	0	0	176			88618000	1
861800	?? ?? ?? 86	86	813				6018	861800	1	Archer	8	0	0	178			88618000	1
861800	?? ?? ?? 87	87	819				6018	861800	1	Archer	8	0	0	180			88618000	1
861800	?? ?? ?? 88	88	825				6018	861800	1	Archer	8	0	0	182			88618000	1
861800	?? ?? ?? 89	89	831				6018	861800	1	Archer	8	0	0	184			88618000	1
861800	?? ?? ?? 90	90	837				6018	861800	1	Archer	8	0	0	186			88618000	1
861800	?? ?? ?? 91	91	843				6018	861800	1	Archer	8	0	0	188			88618000	1
861800	?? ?? ?? 92	92	849				6018	861800	1	Archer	8	0	0	190			88618000	1
861800	?? ?? ?? 93	93	855				6018	861800	1	Archer	8	0	0	192			88618000	1
861800	?? ?? ?? 94	94	861				6018	861800	1	Archer	8	0	0	194			88618000	1
861800	?? ?? ?? 95	95	867				6018	861800	1	Archer	8	0	0	196			88618000	1
861800	?? ?? ?? 96	96	873				6018	861800	1	Archer	8	0	0	198			88618000	1
861800	?? ?? ?? 97	97	879				6018	861800	1	Archer	8	0	0	200			88618000	1
861800	?? ?? ?? 98	98	885				6018	861800	1	Archer	8	0	0	202			88618000	1
861800	?? ?? ?? 99	99	891				6018	861800	1	Archer	8	0	0	204			88618000	1
861810	?? ?? ?? ?? ?? 1	1	10	7			6018	861810	1	Archer	8	0	0	13			88618100	0,1
861810	?? ?? ?? ?? ?? 2	2	12	7			6018	861810	1	Archer	8	0	0	18			88618100	0,12
861810	?? ?? ?? ?? ?? 3	3	14	7			6018	861810	2	Archer	8	0	0	23			88618100	0,14
861810	?? ?? ?? ?? ?? 4	4	16	7			6018	861810	2	Archer	8	0	0	28			88618100	0,16
861810	?? ?? ?? ?? ?? 5	5	18	7			6018	861810	3	Archer	8	0	0	33			88618100	0,18
861810	?? ?? ?? ?? ?? 6	6	20	7			6018	861810	3	Archer	8	0	0	38			88618100	0,2
861810	?? ?? ?? ?? ?? 7	7	22	9			6018	861810	4	Archer	8	0	0	43			88618100	0,22
861810	?? ?? ?? ?? ?? 8	8	24	11			6018	861810	4	Archer	8	0	0	48			88618100	0,24
861810	?? ?? ?? ?? ?? 9	9	26	13			6018	861810	5	Archer	8	0	0	53			88618100	0,26
861810	?? ?? ?? ?? ?? 10	10	28	15			6018	861810	5	Archer	8	0	0	58			88618100	0,28
861810	?? ?? ?? ?? ?? 11	11	28	17			6018	861810	5	Archer	8	0	0	63			88618100	0,28
861810	?? ?? ?? ?? ?? 12	12	28	19			6018	861810	5	Archer	8	0	0	68			88618100	0,28
861810	?? ?? ?? ?? ?? 13	13	28	21			6018	861810	5	Archer	8	0	0	73			88618100	0,28
861810	?? ?? ?? ?? ?? 14	14	28	23			6018	861810	5	Archer	8	0	0	78			88618100	0,28
861810	?? ?? ?? ?? ?? 15	15	28	25			6018	861810	5	Archer	8	0	0	83			88618100	0,28
861820	?? ?? ??? ? 1	1	30				6018	861820	1	Archer	8	0	0	15			88618200	1
861820	?? ?? ??? ? 2	2	35				6018	861820	1	Archer	8	0	0	19			88618200	1
861820	?? ?? ??? ? 3	3	40				6018	861820	1	Archer	8	0	0	23			88618200	1
861820	?? ?? ??? ? 4	4	45				6018	861820	2	Archer	8	0	0	27			88618200	1
861820	?? ?? ??? ? 5	5	50				6018	861820	2	Archer	8	0	0	31			88618200	1
861820	?? ?? ??? ? 6	6	55				6018	861820	2	Archer	8	0	0	35			88618200	1
861820	?? ?? ??? ? 7	7	60				6018	861820	3	Archer	8	0	0	39			88618200	1
861820	?? ?? ??? ? 8	8	65				6018	861820	3	Archer	8	0	0	43			88618200	1
861820	?? ?? ??? ? 9	9	70				6018	861820	3	Archer	8	0	0	47			88618200	1
861820	?? ?? ??? ? 10	10	75				6018	861820	4	Archer	8	0	0	51			88618200	1
861820	?? ?? ??? ? 11	11	80				6018	861820	4	Archer	8	0	0	59			88618200	1
861820	?? ?? ??? ? 12	12	85				6018	861820	4	Archer	8	0	0	67			88618200	1
861820	?? ?? ??? ? 13	13	90				6018	861820	5	Archer	8	0	0	75			88618200	1
861820	?? ?? ??? ? 14	14	95				6018	861820	5	Archer	8	0	0	83			88618200	1
861820	?? ?? ??? ? 15	15	100				6018	861820	5	Archer	8	0	0	91			88618200	1
862900	?? ?? ?? 1	1	32				6029	862900	1	Archer	63	0	0	10			88629000	1
862900	?? ?? ?? 2	2	62				6029	862900	1	Archer	63	0	0	12			88629000	1
862900	?? ?? ?? 3	3	90				6029	862900	1	Archer	63	0	0	14			88629000	1
862900	?? ?? ?? 4	4	116				6029	862900	1	Archer	63	0	0	16			88629000	1
862900	?? ?? ?? 5	5	141				6029	862900	1	Archer	63	0	0	18			88629000	1
862900	?? ?? ?? 6	6	164				6029	862900	1	Archer	63	0	0	20			88629000	1
862900	?? ?? ?? 7	7	186				6029	862900	1	Archer	63	0	0	22			88629000	1
862900	?? ?? ?? 8	8	206				6029	862900	1	Archer	63	0	0	24			88629000	1
862900	?? ?? ?? 9	9	225				6029	862900	1	Archer	63	0	0	26			88629000	1
862900	?? ?? ?? 10	10	243				6029	862900	1	Archer	63	0	0	28			88629000	1
862900	?? ?? ?? 11	11	260				6029	862900	1	Archer	63	0	0	30			88629000	1
862900	?? ?? ?? 12	12	276				6029	862900	1	Archer	63	0	0	32			88629000	1
862900	?? ?? ?? 13	13	291				6029	862900	1	Archer	63	0	0	34			88629000	1
862900	?? ?? ?? 14	14	306				6029	862900	1	Archer	63	0	0	36			88629000	1
862900	?? ?? ?? 15	15	319				6029	862900	1	Archer	63	0	0	38			88629000	1
862900	?? ?? ?? 16	16	332				6029	862900	1	Archer	63	0	0	40			88629000	1
862900	?? ?? ?? 17	17	344				6029	862900	1	Archer	63	0	0	42			88629000	1
862900	?? ?? ?? 18	18	356				6029	862900	1	Archer	63	0	0	44			88629000	1
862900	?? ?? ?? 19	19	367				6029	862900	1	Archer	63	0	0	46			88629000	1
862900	?? ?? ?? 20	20	378				6029	862900	1	Archer	63	0	0	48			88629000	1
862900	?? ?? ?? 21	21	388				6029	862900	1	Archer	63	0	0	50			88629000	1
862900	?? ?? ?? 22	22	398				6029	862900	1	Archer	63	0	0	52			88629000	1
862900	?? ?? ?? 23	23	407				6029	862900	1	Archer	63	0	0	54			88629000	1
862900	?? ?? ?? 24	24	416				6029	862900	1	Archer	63	0	0	56			88629000	1
862900	?? ?? ?? 25	25	425				6029	862900	1	Archer	63	0	0	58			88629000	1
862900	?? ?? ?? 26	26	434				6029	862900	1	Archer	63	0	0	60			88629000	1
862900	?? ?? ?? 27	27	442				6029	862900	1	Archer	63	0	0	62			88629000	1
862900	?? ?? ?? 28	28	450				6029	862900	1	Archer	63	0	0	64			88629000	1
862900	?? ?? ?? 29	29	458				6029	862900	1	Archer	63	0	0	66			88629000	1
862900	?? ?? ?? 30	30	465				6029	862900	1	Archer	63	0	0	68			88629000	1
862900	?? ?? ?? 31	31	473				6029	862900	1	Archer	63	0	0	70			88629000	1
862900	?? ?? ?? 32	32	480				6029	862900	1	Archer	63	0	0	72			88629000	1
862900	?? ?? ?? 33	33	487				6029	862900	1	Archer	63	0	0	74			88629000	1
862900	?? ?? ?? 34	34	494				6029	862900	1	Archer	63	0	0	76			88629000	1
862900	?? ?? ?? 35	35	501				6029	862900	1	Archer	63	0	0	78			88629000	1
862900	?? ?? ?? 36	36	508				6029	862900	1	Archer	63	0	0	80			88629000	1
862900	?? ?? ?? 37	37	514				6029	862900	1	Archer	63	0	0	82			88629000	1
862900	?? ?? ?? 38	38	521				6029	862900	1	Archer	63	0	0	84			88629000	1
862900	?? ?? ?? 39	39	528				6029	862900	1	Archer	63	0	0	86			88629000	1
862900	?? ?? ?? 40	40	534				6029	862900	1	Archer	63	0	0	88			88629000	1
862900	?? ?? ?? 41	41	541				6029	862900	1	Archer	63	0	0	90			88629000	1
862900	?? ?? ?? 42	42	547				6029	862900	1	Archer	63	0	0	92			88629000	1
862900	?? ?? ?? 43	43	553				6029	862900	1	Archer	63	0	0	94			88629000	1
862900	?? ?? ?? 44	44	560				6029	862900	1	Archer	63	0	0	96			88629000	1
862900	?? ?? ?? 45	45	566				6029	862900	1	Archer	63	0	0	98			88629000	1
862900	?? ?? ?? 46	46	572				6029	862900	1	Archer	63	0	0	100			88629000	1
862900	?? ?? ?? 47	47	578				6029	862900	1	Archer	63	0	0	102			88629000	1
862900	?? ?? ?? 48	48	584				6029	862900	1	Archer	63	0	0	104			88629000	1
862900	?? ?? ?? 49	49	591				6029	862900	1	Archer	63	0	0	106			88629000	1
862900	?? ?? ?? 50	50	597				6029	862900	1	Archer	63	0	0	108			88629000	1
862900	?? ?? ?? 51	51	603				6029	862900	1	Archer	63	0	0	110			88629000	1
862900	?? ?? ?? 52	52	609				6029	862900	1	Archer	63	0	0	112			88629000	1
862900	?? ?? ?? 53	53	615				6029	862900	1	Archer	63	0	0	114			88629000	1
862900	?? ?? ?? 54	54	621				6029	862900	1	Archer	63	0	0	116			88629000	1
862900	?? ?? ?? 55	55	627				6029	862900	1	Archer	63	0	0	118			88629000	1
862900	?? ?? ?? 56	56	633				6029	862900	1	Archer	63	0	0	120			88629000	1
862900	?? ?? ?? 57	57	639				6029	862900	1	Archer	63	0	0	122			88629000	1
862900	?? ?? ?? 58	58	645				6029	862900	1	Archer	63	0	0	124			88629000	1
862900	?? ?? ?? 59	59	651				6029	862900	1	Archer	63	0	0	126			88629000	1
862900	?? ?? ?? 60	60	657				6029	862900	1	Archer	63	0	0	128			88629000	1
862900	?? ?? ?? 61	61	663				6029	862900	1	Archer	63	0	0	130			88629000	1
862900	?? ?? ?? 62	62	669				6029	862900	1	Archer	63	0	0	132			88629000	1
862900	?? ?? ?? 63	63	675				6029	862900	1	Archer	63	0	0	134			88629000	1
862900	?? ?? ?? 64	64	681				6029	862900	1	Archer	63	0	0	136			88629000	1
862900	?? ?? ?? 65	65	687				6029	862900	1	Archer	63	0	0	138			88629000	1
862900	?? ?? ?? 66	66	693				6029	862900	1	Archer	63	0	0	140			88629000	1
862900	?? ?? ?? 67	67	699				6029	862900	1	Archer	63	0	0	142			88629000	1
862900	?? ?? ?? 68	68	705				6029	862900	1	Archer	63	0	0	144			88629000	1
862900	?? ?? ?? 69	69	711				6029	862900	1	Archer	63	0	0	146			88629000	1
862900	?? ?? ?? 70	70	717				6029	862900	1	Archer	63	0	0	148			88629000	1
862900	?? ?? ?? 71	71	723				6029	862900	1	Archer	63	0	0	150			88629000	1
862900	?? ?? ?? 72	72	729				6029	862900	1	Archer	63	0	0	152			88629000	1
862900	?? ?? ?? 73	73	735				6029	862900	1	Archer	63	0	0	154			88629000	1
862900	?? ?? ?? 74	74	741				6029	862900	1	Archer	63	0	0	156			88629000	1
862900	?? ?? ?? 75	75	747				6029	862900	1	Archer	63	0	0	158			88629000	1
862900	?? ?? ?? 76	76	753				6029	862900	1	Archer	63	0	0	160			88629000	1
862900	?? ?? ?? 77	77	759				6029	862900	1	Archer	63	0	0	162			88629000	1
862900	?? ?? ?? 78	78	765				6029	862900	1	Archer	63	0	0	164			88629000	1
862900	?? ?? ?? 79	79	771				6029	862900	1	Archer	63	0	0	166			88629000	1
862900	?? ?? ?? 80	80	777				6029	862900	1	Archer	63	0	0	168			88629000	1
862900	?? ?? ?? 81	81	783				6029	862900	1	Archer	63	0	0	170			88629000	1
862900	?? ?? ?? 82	82	789				6029	862900	1	Archer	63	0	0	172			88629000	1
862900	?? ?? ?? 83	83	795				6029	862900	1	Archer	63	0	0	174			88629000	1
862900	?? ?? ?? 84	84	801				6029	862900	1	Archer	63	0	0	176			88629000	1
862900	?? ?? ?? 85	85	807				6029	862900	1	Archer	63	0	0	178			88629000	1
862900	?? ?? ?? 86	86	813				6029	862900	1	Archer	63	0	0	180			88629000	1
862900	?? ?? ?? 87	87	819				6029	862900	1	Archer	63	0	0	182			88629000	1
862900	?? ?? ?? 88	88	825				6029	862900	1	Archer	63	0	0	184			88629000	1
862900	?? ?? ?? 89	89	831				6029	862900	1	Archer	63	0	0	186			88629000	1
862900	?? ?? ?? 90	90	837				6029	862900	1	Archer	63	0	0	188			88629000	1
862900	?? ?? ?? 91	91	843				6029	862900	1	Archer	63	0	0	190			88629000	1
862900	?? ?? ?? 92	92	849				6029	862900	1	Archer	63	0	0	192			88629000	1
862900	?? ?? ?? 93	93	855				6029	862900	1	Archer	63	0	0	194			88629000	1
862900	?? ?? ?? 94	94	861				6029	862900	1	Archer	63	0	0	196			88629000	1
862900	?? ?? ?? 95	95	867				6029	862900	1	Archer	63	0	0	198			88629000	1
862900	?? ?? ?? 96	96	873				6029	862900	1	Archer	63	0	0	200			88629000	1
862900	?? ?? ?? 97	97	879				6029	862900	1	Archer	63	0	0	202			88629000	1
862900	?? ?? ?? 98	98	885				6029	862900	1	Archer	63	0	0	204			88629000	1
862900	?? ?? ?? 99	99	891				6029	862900	1	Archer	63	0	0	206			88629000	1
862920	?? ?? ??? 1	1	0,6				6029	862920	1	Archer	63	0	0	19			88629200	1
862920	?? ?? ??? 2	2	0,75				6029	862920	1	Archer	63	0	0	24			88629200	1
862920	?? ?? ??? 3	3	0,9				6029	862920	1	Archer	63	0	0	29			88629200	1
862920	?? ?? ??? 4	4	1,05				6029	862920	2	Archer	63	0	0	34			88629200	1
862920	?? ?? ??? 5	5	1,2				6029	862920	2	Archer	63	0	0	39			88629200	1
862920	?? ?? ??? 6	6	1,35				6029	862920	2	Archer	63	0	0	44			88629200	1
862920	?? ?? ??? 7	7	1,5				6029	862920	3	Archer	63	0	0	49			88629200	1
862920	?? ?? ??? 8	8	1,65				6029	862920	3	Archer	63	0	0	54			88629200	1
862920	?? ?? ??? 9	9	1,8				6029	862920	3	Archer	63	0	0	59			88629200	1
862920	?? ?? ??? 10	10	1,95				6029	862920	4	Archer	63	0	0	64			88629200	1
862920	?? ?? ??? 11	11	2,1				6029	862920	4	Archer	63	0	0	74			88629200	1
862920	?? ?? ??? 12	12	2,25				6029	862920	4	Archer	63	0	0	84			88629200	1
862920	?? ?? ??? 13	13	2,4				6029	862920	5	Archer	63	0	0	94			88629200	1
862920	?? ?? ??? 14	14	2,55				6029	862920	5	Archer	63	0	0	104			88629200	1
